RouteUID,RouteID,RouteName,Direction,Geometry,UpdateDate,CheckDate
CYI0714,0714,中山幹線(綠線),0,"LINESTRING (120.41522 23.46348, 120.41522 23.46311, 120.41522 23.46261, 120.41522 23.46198, 120.41523 23.4614, 120.41664 23.46144, 120.41686 23.46145, 120.41686 23.46145, 120.41698 23.46146, 120.41715 23.46147, 120.41712 23.46202, 120.4171 23.46249, 120.41709 23.46261, 120.41713 23.46273, 120.41725 23.46311, 120.4173 23.46319, 120.41737 23.46326, 120.41741 23.4633, 120.41744 23.46333, 120.41752 23.46336, 120.41766 23.46342, 120.41794 23.46352, 120.41837 23.46367, 120.41842 23.46369, 120.41843 23.4637, 120.41844 23.4637, 120.41845 23.46371, 120.41846 23.46372, 120.41847 23.46374, 120.41847 23.46375, 120.41849 23.46378, 120.4185 23.46386, 120.41852 23.46399, 120.41852 23.46399, 120.41855 23.46417, 120.4186 23.46492, 120.41873 23.46583, 120.41885 23.46688, 120.41886 23.46699, 120.41886 23.46699, 120.41898 23.46822, 120.41911 23.4694, 120.418754 23.470372, 120.420221 23.470685, 120.421483 23.470978, 120.42194 23.46945, 120.42197 23.4694, 120.42229 23.46893, 120.42248 23.46871, 120.42274 23.46848, 120.42309 23.46822, 120.42292 23.46809, 120.42272 23.4681, 120.42258 23.4681, 120.42252 23.46808, 120.42248 23.46802, 120.42246 23.46783, 120.42242 23.46776, 120.42249 23.46764, 120.4225 23.46752, 120.4225 23.46751, 120.4225 23.46751, 120.42249 23.46762, 120.42246 23.46769, 120.422698 23.467791, 120.422863 23.467874, 120.42292 23.46809, 120.42317 23.46832, 120.42335 23.46853, 120.42291 23.46889, 120.42258 23.46925, 120.42233 23.46966, 120.42216 23.47012, 120.42189 23.47112, 120.4224 23.47123, 120.42335 23.47142, 120.42406 23.47158, 120.42406 23.47158, 120.42426 23.47163, 120.42442 23.47167, 120.42447 23.47168, 120.4245 23.47168, 120.42464 23.47171, 120.42503 23.4718, 120.42509 23.47181, 120.42581 23.47196, 120.42664 23.47214, 120.42689 23.4722, 120.42736 23.4723, 120.42769 23.47238, 120.42769 23.47238, 120.42792 23.47243, 120.42818 23.47248, 120.42889 23.47265, 120.42905 23.47268, 120.42877 23.47377, 120.42843 23.47504, 120.42834 23.47541, 120.42795 23.47698, 120.42794 23.47705, 120.42794 23.47714, 120.42795 23.47719, 120.42796 23.47727, 120.42797 23.47734, 120.428 23.47741, 120.42806 23.47755, 120.42836 23.47798, 120.42845 23.47808, 120.42857 23.47823, 120.42926 23.47923, 120.42973 23.47998, 120.42982 23.48015, 120.42991 23.48025, 120.43002 23.48042, 120.43005 23.48047, 120.43005 23.48047, 120.43072 23.48137, 120.43081 23.48151, 120.43085 23.48157, 120.43092 23.4817, 120.43105 23.48193, 120.43109 23.48199, 120.43121 23.48204, 120.43134 23.48204, 120.43191 23.48208, 120.43313 23.48218, 120.4339 23.48222, 120.43449 23.48228, 120.43527 23.48235, 120.43547 23.48237, 120.43566 23.48239, 120.43606 23.48244, 120.43629 23.48245, 120.43642 23.48239, 120.43649 23.48234, 120.43654 23.48231, 120.43654 23.48231, 120.43669 23.48221, 120.43754 23.48161, 120.43764 23.48155, 120.43771 23.48149, 120.4378 23.48144, 120.43811 23.48121, 120.43882 23.48071, 120.43893 23.48064, 120.439 23.48059, 120.43916 23.48048, 120.43951 23.48023, 120.43962 23.48015, 120.43949 23.47997, 120.43947 23.47994, 120.43982 23.4797, 120.44001 23.47994, 120.44001 23.47994, 120.44026 23.48024, 120.43992 23.48047, 120.43992 23.48047, 120.43969 23.48023, 120.43969 23.48023, 120.43957 23.4803, 120.4391 23.48064, 120.43898 23.48071, 120.43898 23.48071, 120.43888 23.48078, 120.43882 23.48071, 120.43874 23.48059, 120.43841 23.48026, 120.43776 23.47948, 120.43747 23.47911, 120.43717 23.47872, 120.43678 23.47825, 120.43678 23.47825, 120.43647 23.47789, 120.43576 23.47705, 120.43558 23.47688, 120.43552 23.4768, 120.43528 23.47651, 120.43472 23.47589, 120.43462 23.47578, 120.43457 23.47574, 120.43452 23.47567, 120.43457 23.47557, 120.43478 23.47542, 120.43484 23.47536, 120.43491 23.47532, 120.43494 23.4753, 120.43527 23.47505, 120.43534 23.475, 120.43553 23.47491, 120.43558 23.47489, 120.4357 23.47484, 120.43576 23.47483, 120.43578 23.47482, 120.43599 23.47477, 120.4362 23.47475, 120.43636 23.47474, 120.43656 23.47475, 120.43679 23.47476, 120.43699 23.47477, 120.43719 23.47479, 120.43732 23.4748, 120.43775 23.47482, 120.43793 23.47484, 120.43794 23.47484, 120.43812 23.47486, 120.43833 23.47488, 120.43882 23.47493, 120.43896 23.47494, 120.43923 23.47497, 120.43939 23.475, 120.4394 23.47509, 120.43944 23.4752, 120.43992 23.47619, 120.44013 23.47663, 120.44024 23.47687, 120.44036 23.47709, 120.44041 23.47721, 120.44046 23.47728, 120.4407 23.47753, 120.44101 23.47786, 120.44101 23.47786, 120.44162 23.47851, 120.44184 23.4788, 120.44218 23.47914, 120.44229 23.47927, 120.44236 23.47925, 120.44244 23.47924, 120.44256 23.47924, 120.44274 23.47925, 120.44301 23.47928, 120.44358 23.47938, 120.44414 23.47942, 120.44472 23.47946, 120.44511 23.4795, 120.44593 23.47958, 120.44593 23.47958, 120.44623 23.47961, 120.44682 23.47966, 120.44733 23.4797, 120.44778 23.47974, 120.44846 23.47981, 120.44912 23.47987, 120.44945 23.47991, 120.44945 23.4799, 120.44945 23.47988, 120.44945 23.47987, 120.44946 23.47985, 120.44946 23.47984, 120.44947 23.47982, 120.44947 23.47981, 120.44948 23.4798, 120.44949 23.47979, 120.4495 23.47977, 120.44951 23.47976, 120.44952 23.47975, 120.44954 23.47975, 120.44955 23.47974, 120.44956 23.47973, 120.44958 23.47972, 120.44959 23.47972, 120.44961 23.47972, 120.44967 23.47971, 120.44969 23.47972, 120.44973 23.47973, 120.44975 23.47974, 120.44976 23.47974, 120.44977 23.47975, 120.44978 23.47976, 120.4498 23.47977, 120.44981 23.47978, 120.44982 23.4798, 120.44983 23.47981, 120.44983 23.47982, 120.44983 23.47983, 120.44984 23.47984, 120.44984 23.47985, 120.44984 23.47986, 120.44985 23.47987, 120.44985 23.47988, 120.44985 23.4799, 120.44985 23.47991, 120.44984 23.47992, 120.44984 23.47993, 120.44984 23.47994, 120.44983 23.47996, 120.44983 23.47997, 120.44982 23.47998, 120.44982 23.47999, 120.45022 23.48016, 120.45022 23.48016, 120.45107 23.48054, 120.45197 23.48098, 120.45247 23.48122, 120.45264 23.48128, 120.45264 23.48128, 120.45289 23.48138, 120.4532 23.48148, 120.45328 23.4815, 120.45335 23.48152, 120.45351 23.48153, 120.4541 23.48157, 120.45517 23.48172, 120.45547 23.48174, 120.4562 23.48183, 120.45682 23.4819, 120.45761 23.482, 120.45822 23.48208, 120.45822 23.48208, 120.45824 23.48208, 120.45845 23.4821, 120.45873 23.48213, 120.45882 23.48214, 120.45893 23.48216, 120.45992 23.48223, 120.46108 23.48239, 120.4613 23.48242, 120.46162 23.48247, 120.46223 23.48255, 120.46296 23.48262, 120.46296 23.48262, 120.46334 23.48265, 120.46353 23.4811, 120.46352 23.48101, 120.4635 23.48096, 120.46348 23.48091, 120.46326 23.48039, 120.463 23.47968, 120.46285 23.47934, 120.46285 23.47934, 120.46279 23.4792, 120.46257 23.47884, 120.46202 23.47763, 120.4618 23.47717, 120.46178 23.47711, 120.46177 23.4771, 120.46176 23.47709, 120.46175 23.47708, 120.46175 23.47707, 120.46172 23.47705, 120.46159 23.47602, 120.46153 23.47532, 120.46152 23.47499, 120.46151 23.47487, 120.46171 23.47488, 120.4618 23.47483, 120.46193 23.47464, 120.46216 23.47426, 120.46224 23.47414, 120.4623 23.47405, 120.4625 23.47369, 120.46252 23.47366, 120.46252 23.47366, 120.4627 23.4734, 120.46279 23.47327, 120.46312 23.47283, 120.46318 23.47275, 120.46329 23.47258, 120.46339 23.47243, 120.46346 23.47233, 120.46364 23.47202, 120.4637 23.47191, 120.46375 23.47183, 120.46381 23.47174, 120.46393 23.47156, 120.46397 23.47148, 120.46433 23.4709, 120.46433 23.4709, 120.46441 23.47078, 120.46447 23.47069, 120.46465 23.4704, 120.4647 23.47032, 120.46506 23.46974, 120.46517 23.46956, 120.46522 23.46948, 120.46538 23.46922, 120.46538 23.46922, 120.46549 23.46906, 120.46556 23.46896, 120.46574 23.46868, 120.46585 23.46848, 120.46598 23.46826, 120.46637 23.46765, 120.46652 23.46741, 120.46658 23.46732, 120.46722 23.4662, 120.46727 23.4661, 120.46734 23.46594, 120.46747 23.46572, 120.467472 23.46572, 120.467766 23.465202, 120.468258 23.464741, 120.468711 23.46454, 120.468856 23.464507, 120.469064 23.464772, 120.469406 23.46513, 120.469908 23.465444, 120.470312 23.465662, 120.470587 23.466022, 120.470963 23.466321, 120.471183 23.466433, 120.471511 23.466432, 120.471661 23.466294, 120.471732 23.465512, 120.471996 23.464918, 120.472282 23.464663, 120.472793 23.464423, 120.473344 23.464171, 120.473864 23.464141, 120.474325 23.463957, 120.474636 23.463931, 120.475468 23.464065, 120.476201 23.464332, 120.476776 23.464252, 120.477341 23.464122, 120.47734 23.46412, 120.47735 23.46412, 120.47753 23.46408, 120.47767 23.46403, 120.47776 23.46399, 120.47785 23.46395, 120.47795 23.46392, 120.47814 23.46389, 120.47817 23.46398, 120.47824 23.46404, 120.47833 23.46409, 120.47839 23.46413, 120.47853 23.46419, 120.47871 23.46423, 120.47881 23.46423, 120.47898 23.4642, 120.47914 23.46415, 120.47927 23.4641, 120.47936 23.46408, 120.47945 23.46406, 120.47948 23.46405, 120.47961 23.46405, 120.47964 23.46405, 120.47978 23.46407, 120.47984 23.46408, 120.47991 23.46409, 120.48006 23.46413, 120.48021 23.46419, 120.48031 23.46425, 120.48046 23.46434, 120.48047 23.46434, 120.48065 23.464479999999998, 120.48074 23.46457, 120.48078 23.46463, 120.48083 23.46471, 120.48086 23.46479, 120.48088 23.46483, 120.48089 23.46487, 120.4809 23.4649, 120.4809 23.46491, 120.4809 23.46491, 120.4809 23.4649, 120.48089 23.46487, 120.48088 23.46483, 120.48086 23.46479, 120.48083 23.46471, 120.48078 23.46463, 120.48074 23.46457, 120.48065 23.464479999999998, 120.48047 23.46434, 120.48046 23.46434, 120.48031 23.46425, 120.48021 23.46419, 120.48006 23.46413, 120.47991 23.46409, 120.47984 23.46408, 120.47978 23.46407, 120.47964 23.46405, 120.47961 23.46405, 120.47948 23.46405, 120.47945 23.46406, 120.47936 23.46408, 120.47927 23.4641, 120.47914 23.46415, 120.47898 23.4642, 120.47881 23.46423, 120.47871 23.46423, 120.47853 23.46419, 120.47839 23.46413, 120.47833 23.46409, 120.47824 23.46404, 120.47817 23.46398, 120.47814 23.46389, 120.47813 23.46378, 120.47813 23.46376, 120.47813 23.46376, 120.47809 23.46378, 120.47807 23.46378, 120.47805 23.46378, 120.47803 23.46378, 120.47802 23.46377, 120.47801 23.46376, 120.47799 23.46372, 120.47799 23.46369, 120.47799 23.46365, 120.478 23.4636, 120.47804 23.46351, 120.47807 23.46345, 120.47809 23.46341, 120.47809 23.46336, 120.47809 23.46332, 120.47807 23.46326, 120.47805 23.46322, 120.47799 23.46312, 120.47798 23.46308, 120.47797 23.46306, 120.47797 23.46305, 120.47798 23.46302, 120.47801 23.46291, 120.47803 23.46281, 120.47807 23.46271, 120.47808 23.46269, 120.4781 23.46268, 120.4782 23.46258, 120.47833 23.46245, 120.47833 23.46245, 120.47856 23.4625, 120.47878 23.46255, 120.47878 23.46255, 120.47904 23.4626, 120.4793 23.46264, 120.47939 23.46266, 120.4795 23.46269, 120.47955 23.4627, 120.47961 23.46272, 120.47967 23.46272, 120.4812 23.46265, 120.48137 23.46267, 120.48144 23.46268, 120.48158 23.46272, 120.48171 23.46277, 120.48194 23.46288, 120.48223 23.46305, 120.48235 23.46311, 120.48244 23.46315, 120.48254 23.46318, 120.48268 23.4632, 120.4829 23.46322, 120.48335 23.46322, 120.48342 23.46322, 120.48354 23.4632, 120.48362 23.46319, 120.4836 23.46335, 120.4836 23.46337, 120.48358 23.46348, 120.48356 23.46358, 120.48356 23.46358, 120.48354 23.46374, 120.48353 23.46383, 120.48353 23.46386, 120.48351 23.46405, 120.4835 23.46413, 120.48341 23.46453, 120.48325 23.46531, 120.48323 23.4654, 120.48305 23.46618, 120.48304 23.46626, 120.48301 23.46633, 120.48298 23.46638, 120.48296 23.46643, 120.48291 23.46659, 120.48285 23.46674, 120.48277 23.46694, 120.48269 23.46713, 120.48268 23.46717, 120.48267 23.46721, 120.48266 23.46727, 120.48266 23.46737, 120.48266 23.46756, 120.48267 23.4677, 120.48268 23.46789, 120.48268 23.46796, 120.48269 23.46801, 120.4827 23.46807, 120.48272 23.46813, 120.48277 23.46828, 120.48281 23.46836)",2023-07-12T00:00:00,2023-07-13T00:59:52.737
CYI0123,0123,樂活1路,0,"LINESTRING (120.48228 23.49487, 120.48201 23.49458, 120.48188 23.49444, 120.48163 23.49416, 120.48098 23.49345, 120.48088 23.49334, 120.48084 23.4933, 120.48073 23.49319, 120.48062 23.4931, 120.48056 23.49305, 120.48022 23.49289, 120.48013 23.49287, 120.47961 23.49274, 120.4794 23.49272, 120.47907 23.49265, 120.47869 23.49258, 120.4784 23.49254, 120.47819 23.49251, 120.47722 23.49239, 120.47707 23.49237, 120.47711 23.49211, 120.47714 23.49186, 120.47714 23.49186, 120.47711 23.49211, 120.47707 23.49237, 120.47598 23.49223, 120.47568 23.49221, 120.47411 23.49216, 120.4738 23.49216, 120.47168 23.49211, 120.47155 23.49211, 120.47084 23.49207, 120.47068 23.49206, 120.47055 23.49204, 120.47043 23.49201, 120.47032 23.49197, 120.47024 23.49192, 120.47016 23.49187, 120.46997 23.49173, 120.46997 23.49173, 120.46973 23.49156, 120.46939 23.49133, 120.46893 23.4911, 120.46878 23.491, 120.46871 23.49096, 120.46851 23.49084, 120.46831 23.49074, 120.46798 23.49057, 120.46754 23.49038, 120.46729 23.49025, 120.46717 23.49021, 120.46703 23.49016, 120.46641 23.48993, 120.46641 23.48993, 120.46617 23.48984, 120.46574 23.48969, 120.46561 23.48965, 120.46533 23.48957, 120.46505 23.48948, 120.46497 23.48946, 120.46425 23.4891, 120.46357 23.48883, 120.46214 23.48824, 120.46047 23.48755, 120.46032 23.48749, 120.46021 23.48745, 120.46001 23.48739, 120.45961 23.48728, 120.45941 23.48722, 120.45924 23.48718, 120.45924 23.48718, 120.45913 23.48715, 120.45858 23.48706, 120.45817 23.48702, 120.45806 23.487, 120.45791 23.48698, 120.45757 23.48693, 120.45716 23.48687, 120.45695 23.48684, 120.45681 23.48682, 120.45667 23.4868, 120.45448 23.48654, 120.4543 23.48648, 120.4543 23.48648, 120.45386 23.48634, 120.45379 23.48634, 120.45348 23.48621, 120.45339 23.48617, 120.45342 23.48606, 120.45347 23.48599, 120.45348 23.4859, 120.45349 23.48578, 120.45352 23.48568, 120.45353 23.4856, 120.45355 23.48539, 120.45358 23.48521, 120.45363 23.48479, 120.45368 23.4843, 120.45368 23.4843, 120.45371 23.48406, 120.45383 23.48334, 120.45383 23.4833, 120.45387 23.48302, 120.45387 23.48302, 120.45275 23.48287, 120.45266 23.48285, 120.45266 23.48285, 120.45264 23.48289, 120.45263 23.48291, 120.45262 23.48293, 120.4526 23.48295, 120.45259 23.48297, 120.45257 23.48298, 120.45254 23.483, 120.45252 23.48301, 120.4525 23.48302, 120.45247 23.48302, 120.45245 23.48303, 120.45242 23.48303, 120.4524 23.48303, 120.4524 23.48303, 120.45246 23.4828, 120.45254 23.4826, 120.45261 23.48238, 120.45265 23.48225, 120.45265 23.48225, 120.45269 23.48213, 120.45292 23.48139, 120.45301 23.48098, 120.45306 23.48065, 120.45305 23.48031, 120.45316 23.47988, 120.45316 23.47988, 120.45245 23.4798, 120.45213 23.47978, 120.4519 23.47978, 120.45117 23.47982, 120.44985 23.4799, 120.44985 23.4799, 120.44985 23.47991, 120.44984 23.47992, 120.44984 23.47993, 120.44984 23.47994, 120.44983 23.47996, 120.44983 23.47997, 120.44982 23.47998, 120.44982 23.47999, 120.44981 23.48, 120.44981 23.48002, 120.4498 23.48003, 120.44979 23.48004, 120.44978 23.48005, 120.44977 23.48006, 120.44976 23.48006, 120.44975 23.48007, 120.44974 23.48008, 120.44973 23.48008, 120.44972 23.48008, 120.44971 23.48009, 120.44969 23.48009, 120.44968 23.48009, 120.44967 23.48009, 120.44966 23.48008, 120.44965 23.48008, 120.44964 23.48008, 120.44963 23.48008, 120.44962 23.48007, 120.44961 23.48007, 120.4496 23.48007, 120.44937 23.4809, 120.44931 23.48114, 120.44931 23.48114, 120.4492 23.48164, 120.44909 23.48214, 120.449 23.48267, 120.44898 23.48274, 120.44889 23.48314, 120.44889 23.48314, 120.44881 23.48312, 120.44875 23.48311, 120.44792 23.48295, 120.44701 23.48277, 120.44664 23.4827, 120.44588 23.48258, 120.44588 23.48258, 120.44592 23.48225, 120.44593 23.48213, 120.44594 23.48202, 120.44595 23.48195, 120.44595 23.48188, 120.44595 23.48188, 120.4464 23.4819, 120.44645 23.4819, 120.44659 23.48191, 120.4471 23.48193, 120.4476 23.48199, 120.4476 23.48199, 120.4481 23.48205, 120.44877 23.48212, 120.44877 23.48212, 120.449076 23.482146, 120.44936 23.480897, 120.448359 23.480794, 120.447717 23.480764, 120.44729 23.480714, 120.446102 23.480567, 120.445023 23.480503, 120.444021 23.480397, 120.443362 23.480339, 120.443309 23.480354, 120.4432 23.48042, 120.44234 23.47946, 120.44202 23.47918, 120.44161 23.47874, 120.44161 23.47874, 120.44148 23.4786, 120.44148 23.4786, 120.44162 23.47851, 120.44184 23.4788, 120.44218 23.47914, 120.44229 23.47927, 120.44229 23.47927, 120.44236 23.47925, 120.44244 23.47924, 120.44256 23.47924, 120.44274 23.47925, 120.44301 23.47928, 120.44358 23.47938, 120.44414 23.47942, 120.44464 23.47946, 120.44464 23.47946, 120.44472 23.47946, 120.44511 23.4795, 120.44623 23.47961, 120.44623 23.47961, 120.44625 23.47941, 120.44631 23.47886, 120.44635 23.47823, 120.4464 23.47785, 120.44647 23.47719, 120.44648 23.47706, 120.44649 23.477, 120.44654 23.47658, 120.44655 23.47649, 120.44663 23.4757, 120.44666 23.4753, 120.44669 23.47503, 120.44672 23.47471, 120.44678 23.47422, 120.44679 23.47418, 120.4468 23.47408, 120.4468 23.47408, 120.44681 23.47402, 120.44682 23.47397, 120.44685 23.47362, 120.44687 23.47349, 120.4469 23.47322, 120.44695 23.4728, 120.44698 23.47247, 120.44699 23.47232, 120.44703 23.47195, 120.44708 23.4716, 120.44709 23.47144, 120.4471 23.47128, 120.44713 23.47101, 120.44716 23.4708, 120.4472 23.47049, 120.4472 23.47049, 120.44684 23.47046, 120.44656 23.47044, 120.44634 23.47042, 120.44512 23.47031, 120.44473 23.47027, 120.44404 23.47021, 120.44404 23.47021, 120.44391 23.4702, 120.44398 23.47011, 120.444 23.46996, 120.444 23.46996, 120.44403 23.46971, 120.44408 23.46923, 120.44412 23.46878, 120.44416 23.46837, 120.44447 23.4684, 120.44533 23.46848, 120.4463 23.46857, 120.44668 23.4686, 120.44654 23.46822, 120.44654 23.46822, 120.44633 23.46764, 120.44605 23.4669, 120.44581 23.46627, 120.44551 23.46547, 120.44543 23.46526, 120.44533 23.465, 120.44528 23.46488, 120.44521 23.46471, 120.4451 23.46443, 120.44494 23.46401, 120.44487 23.46385, 120.44462 23.46328, 120.44451 23.46297, 120.44451 23.46297, 120.44412 23.46198, 120.44408 23.46188, 120.44396 23.46157, 120.44375 23.46103, 120.44362 23.46066, 120.44355 23.46042, 120.44352 23.46027, 120.44348 23.45989, 120.44348 23.45983, 120.44349 23.45954, 120.4435 23.4593, 120.4435 23.45924, 120.4435 23.45915, 120.4435 23.45898, 120.44348 23.45882, 120.44347 23.45867, 120.44346 23.45858, 120.44346 23.45848, 120.44349 23.45827, 120.44357 23.45792, 120.44358 23.45784, 120.44363 23.4576, 120.44366 23.45748, 120.44368 23.45736, 120.4437 23.45717, 120.4437 23.4571, 120.4437 23.4569, 120.44371 23.45682, 120.44369 23.45666, 120.4437 23.45654, 120.44368 23.45642, 120.44352 23.45592, 120.44346 23.45574, 120.44346 23.45574, 120.44337 23.45546, 120.44331 23.45532, 120.44328 23.45528, 120.44323 23.45521, 120.44311 23.45514, 120.4421 23.45456, 120.44168 23.45433, 120.44128 23.4541, 120.44119 23.45404, 120.44104 23.45396, 120.44098 23.45394, 120.44086 23.45391, 120.4408 23.45391, 120.44052 23.45395, 120.44052 23.45395, 120.44047 23.45396, 120.44031 23.45398, 120.43999 23.45402, 120.43901 23.45415, 120.43868 23.4542, 120.43839 23.45423, 120.43791 23.45428, 120.43785 23.45429, 120.43785 23.45429, 120.43769 23.45432, 120.43654 23.45447, 120.43604 23.45455, 120.43574 23.4546, 120.43536 23.45467, 120.43522 23.45469, 120.43515 23.45471, 120.43511 23.45471, 120.43508 23.45472, 120.43505 23.45474, 120.43502 23.45475, 120.435 23.45476, 120.43497 23.45478, 120.4349 23.45484, 120.43483 23.45493, 120.43185 23.45221, 120.43168 23.45207, 120.43162 23.45201, 120.43169 23.45195, 120.43176 23.452, 120.43183 23.45206, 120.43258 23.45275, 120.43268 23.45283, 120.43293 23.45306, 120.43329 23.45339, 120.43329 23.45339, 120.43385 23.4539, 120.43411 23.45413, 120.4349 23.45484, 120.4349 23.45484, 120.43483 23.45493, 120.43478 23.45496, 120.43475 23.45497, 120.43474 23.45498, 120.43473 23.45498, 120.43471 23.45499, 120.4347 23.45499, 120.43468 23.45499, 120.43467 23.45499, 120.43467 23.45499, 120.43466 23.45499, 120.43463 23.45499, 120.43376 23.45496, 120.4334 23.45492, 120.43336 23.45492, 120.43332 23.45492, 120.4333 23.45492, 120.43328 23.45492, 120.43325 23.45492, 120.43324 23.45492, 120.43323 23.45493, 120.4332 23.45494, 120.43307 23.45479, 120.43305 23.45477, 120.43304 23.45476, 120.43301 23.45475, 120.43297 23.45474, 120.43294 23.45474, 120.43291 23.45473, 120.43288 23.45472, 120.43286 23.4547, 120.43284 23.45468, 120.43281 23.45466, 120.4328 23.45464, 120.43278 23.45462, 120.43277 23.45461, 120.43276 23.45459, 120.43274 23.45456, 120.43271 23.45452, 120.43254 23.45432, 120.43251 23.45429, 120.43249 23.45427, 120.43247 23.45426, 120.43244 23.45425, 120.43241 23.45424, 120.43237 23.45423, 120.43234 23.45423, 120.4323 23.45423, 120.43225 23.45423, 120.4322 23.45422, 120.43211 23.45422, 120.43146 23.45418, 120.43105 23.45415, 120.43058 23.45409, 120.43007 23.45405, 120.42997 23.45405, 120.42995 23.45424, 120.42983 23.45528, 120.42979 23.45574, 120.42975 23.45626, 120.42975 23.45626, 120.42974 23.4563, 120.4297 23.45677, 120.42968 23.45703, 120.42965 23.45735, 120.42958 23.45794, 120.42957 23.45801, 120.42948 23.45889, 120.42928 23.45887)",2023-07-12T00:00:00,2023-07-13T00:59:52.737
