RouteUID,RouteID,RouteName,Geometry,UpdateDate,CheckDate
KIN61,61,6,"LINESTRING (118.32006 24.43316, 118.32135 24.43147, 118.32133 24.43099, 118.3214 24.42963, 118.32134 24.42843, 118.32139 24.42771, 118.321 24.42643, 118.32062 24.42573, 118.3197 24.42455, 118.31859 24.42294, 118.31818 24.42236, 118.31764 24.42185, 118.31748 24.42157, 118.31738 24.421, 118.31727 24.42031, 118.31705 24.41964, 118.31707 24.41936, 118.31805 24.41856, 118.3183 24.41838, 118.31842 24.41788, 118.31852 24.4174, 118.31812 24.41631, 118.3173 24.41429, 118.31701 24.41348, 118.31721 24.41288, 118.31702 24.4123, 118.31648 24.41159, 118.31625 24.41109, 118.31644 24.40981, 118.31677 24.4079, 118.31712 24.40634, 118.31766 24.40535, 118.31877 24.4034, 118.31908 24.40257, 118.31907 24.40189, 118.31886 24.40148, 118.31775 24.40017, 118.31695 24.39946, 118.31641 24.3986, 118.31594 24.39804, 118.31549 24.39699, 118.31613 24.3966, 118.31707 24.39591, 118.31796 24.3953, 118.31831 24.39501, 118.31868 24.39445, 118.31894 24.39419, 118.32009 24.39275, 118.32055 24.39213, 118.32081 24.39149, 118.32106 24.39077, 118.32101 24.39075, 118.32085 24.3912, 118.32051 24.39211, 118.31978 24.39307, 118.31892 24.39416, 118.31865 24.39442, 118.31829 24.39499, 118.31793 24.39528, 118.31704 24.39588, 118.31605 24.3966, 118.31547 24.39693, 118.31523 24.39633, 118.31494 24.39598, 118.31456 24.39575, 118.31424 24.39575, 118.31386 24.39591, 118.31315 24.39589, 118.31078 24.39717, 118.30948 24.398, 118.30919 24.39914, 118.30929 24.40007, 118.3087 24.40115, 118.3081 24.40183, 118.30728 24.40278, 118.30628 24.40441, 118.30496 24.40594, 118.30277 24.40824, 118.30133 24.40982, 118.29987 24.41078, 118.29987 24.41098, 118.3021 24.41302, 118.30297 24.41378, 118.30579 24.41549, 118.30705 24.41635, 118.30806 24.4169, 118.30865 24.41692, 118.31027 24.4166, 118.31132 24.41626, 118.31159 24.4161, 118.31199 24.41605, 118.31241 24.4162, 118.31305 24.41623, 118.31376 24.4162, 118.31414 24.41641, 118.31457 24.41705, 118.31527 24.4176, 118.31603 24.41832, 118.31646 24.41878, 118.31693 24.41939, 118.31708 24.41983, 118.31729 24.42061, 118.31745 24.42158, 118.31763 24.42187, 118.31816 24.42238, 118.31873 24.42321, 118.31968 24.42461, 118.32057 24.42574, 118.32095 24.42645, 118.32135 24.42772, 118.32133 24.42965, 118.32131 24.43024, 118.32129 24.43144, 118.31995 24.4331)",2023-07-12T00:00:00,2023-07-13T00:59:58.457
KIN621,621,6A不繞翟山坑道,"LINESTRING (118.32002 24.43315, 118.32132 24.43151, 118.32137 24.42985, 118.32132 24.42835, 118.32137 24.42764, 118.32099 24.4264, 118.32079 24.42599, 118.31981 24.42473, 118.31966 24.42452, 118.31823 24.42243, 118.31754 24.42172, 118.31741 24.42126, 118.31729 24.42036, 118.31714 24.41992, 118.31707 24.41945, 118.31649 24.41878, 118.31533 24.41767, 118.3145 24.41694, 118.31402 24.41637, 118.31374 24.41617, 118.31277 24.41621, 118.31223 24.41611, 118.31178 24.41603, 118.31127 24.41628, 118.31093 24.41638, 118.31066 24.41647, 118.30867 24.41695, 118.30806 24.4169, 118.30694 24.41633, 118.30558 24.41538, 118.30464 24.41475, 118.30305 24.41385, 118.30275 24.41363, 118.29998 24.41104, 118.3 24.4108, 118.30067 24.41029, 118.30149 24.40966, 118.30484 24.40601, 118.30615 24.40466, 118.30659 24.40396, 118.30714 24.40298, 118.30742 24.40263, 118.3086 24.4013, 118.30907 24.40057, 118.30928 24.40023, 118.30928 24.39988, 118.30922 24.39955, 118.30931 24.3985, 118.30947 24.39797, 118.31029 24.3975, 118.31315 24.39589, 118.31388 24.39591, 118.31445 24.39572, 118.31491 24.39594, 118.31523 24.39623, 118.31544 24.39689, 118.31588 24.39786, 118.31692 24.39944, 118.31745 24.39985, 118.31899 24.40164, 118.31909 24.40219, 118.31902 24.4027, 118.31884 24.40321, 118.3171 24.40638, 118.31651 24.40927, 118.31626 24.41106, 118.31632 24.41139, 118.31693 24.41218, 118.31726 24.4128, 118.31704 24.41328, 118.31702 24.4136, 118.31719 24.41394, 118.3185 24.41735, 118.31829 24.41839, 118.31701 24.41941, 118.31734 24.42043, 118.31748 24.42168, 118.31839 24.42256, 118.32092 24.42611, 118.32105 24.42639, 118.32145 24.42757, 118.32139 24.42836, 118.32142 24.43016, 118.32139 24.43153, 118.32004 24.43326)",2023-07-12T00:00:00,2023-07-13T00:59:58.41
KIN711,711,7,"LINESTRING (118.32001 24.43315, 118.31836 24.43715, 118.31469 24.43335, 118.31379 24.43201, 118.31372 24.43123, 118.31502 24.43041, 118.31554 24.43025, 118.31554 24.42841, 118.31563 24.42566, 118.31472 24.42388, 118.31434 24.42355, 118.31175 24.42232, 118.31126 24.42209, 118.31053 24.42132, 118.31095 24.41961, 118.31068 24.41923, 118.30955 24.41803, 118.30848 24.41731, 118.30709 24.41645, 118.30439 24.41465, 118.30265 24.4159, 118.3022 24.41617, 118.30149 24.41664, 118.30109 24.41693, 118.30046 24.41735, 118.29985 24.41765, 118.29948 24.41769, 118.29886 24.41769, 118.29824 24.41724, 118.29759 24.417, 118.29411 24.41704, 118.29006 24.41708, 118.29009 24.41559, 118.28796 24.41584, 118.28793 24.41512, 118.28688 24.4151, 118.28641 24.41512, 118.28641 24.41452, 118.28641 24.41375, 118.28668 24.41351, 118.29029 24.4125, 118.29469 24.41217, 118.29526 24.41242, 118.29605 24.41223, 118.29669 24.41216, 118.29697 24.41206, 118.29793 24.412, 118.29885 24.41143, 118.29967 24.41086, 118.3013 24.4123, 118.30303 24.41375, 118.30489 24.41486, 118.30735 24.41652, 118.30884 24.41749, 118.30951 24.41795, 118.31051 24.41908, 118.31081 24.41953, 118.31085 24.4197, 118.3106 24.42098, 118.31063 24.42129, 118.31078 24.42152, 118.31123 24.42199, 118.31161 24.42221, 118.31285 24.42279, 118.31396 24.4233, 118.31445 24.42358, 118.31487 24.42407, 118.3152 24.42477, 118.31558 24.42547, 118.31563 24.42611, 118.31559 24.42926, 118.31853 24.42965, 118.31956 24.42962, 118.32033 24.42964, 118.32137 24.42981, 118.32137 24.43047, 118.32131 24.43139, 118.32009 24.433229999999998)",2023-07-12T00:00:00,2023-07-13T00:59:58.487
KIN82,82,台灣好行-B線-古寧頭戰場線,"LINESTRING (118.3201 24.4331, 118.32029 24.43316, 118.32067 24.43235, 118.3213 24.43146, 118.32143 24.42984, 118.32041 24.42964, 118.31951 24.42959, 118.31864 24.42961, 118.31673 24.42937, 118.31555 24.4292, 118.31551 24.42949, 118.31552 24.43027, 118.31452 24.43048, 118.31364 24.43116, 118.31383 24.43216, 118.31441 24.43298, 118.31476 24.43332, 118.31308 24.4359, 118.31412 24.43644, 118.31463 24.43673, 118.31555 24.4352, 118.31611 24.43479, 118.32112 24.43995, 118.31807 24.44871, 118.31633 24.45293, 118.3136 24.46033, 118.31594 24.46295, 118.31596 24.46576, 118.31581 24.46812, 118.31532 24.47298, 118.31648 24.4748, 118.31599 24.47594, 118.3146 24.47735, 118.31301 24.47834, 118.31262 24.4789, 118.31315 24.4794, 118.31304 24.47945, 118.3125 24.4789, 118.31292 24.47829, 118.31366 24.47784, 118.31702 24.48092, 118.3175 24.48127, 118.31738 24.48155, 118.3167 24.48122, 118.31684 24.48086, 118.31371 24.47802, 118.31304 24.47844, 118.31248 24.47772, 118.31115 24.47606, 118.30903 24.47503, 118.30796 24.47687, 118.30941 24.47733, 118.3105 24.47591, 118.30638 24.47407, 118.30426 24.47294, 118.30216 24.47259, 118.30004 24.47253, 118.29708 24.4721, 118.29506 24.47138, 118.29371 24.47077, 118.29603 24.46778, 118.29854 24.46474, 118.30409 24.4611, 118.30428 24.456, 118.30484 24.45532, 118.30574 24.45477, 118.30795 24.45217, 118.30819 24.45104, 118.31152 24.44635, 118.31182 24.43967, 118.3119 24.43733, 118.31458 24.43331, 118.31622 24.43469, 118.31785 24.43325, 118.31838 24.43358, 118.31895 24.43385, 118.31988 24.43317, 118.31999 24.43327, 118.32008 24.43312)",2023-07-12T00:00:00,2023-07-13T00:59:58.47
KIN713,713,7B,"LINESTRING (118.32003 24.43315, 118.3184 24.43714, 118.31423 24.43292, 118.31369 24.4318, 118.31369 24.43121, 118.31447 24.43048, 118.31548 24.43023, 118.31555 24.42761, 118.31193 24.4277, 118.31144 24.42724, 118.31035 24.42601, 118.30943 24.4251, 118.30501 24.42514, 118.30478 24.42512, 118.30406 24.42461, 118.30408 24.42444, 118.30591 24.42136, 118.30537 24.42103, 118.30499 24.42056, 118.30456 24.42025, 118.3042 24.42015, 118.3034 24.41978, 118.30344 24.41972, 118.30423 24.4201, 118.30458 24.42019, 118.30506 24.42051, 118.30537 24.42091, 118.30594 24.42131, 118.30835 24.41719, 118.30768 24.41677, 118.30653 24.41606, 118.30442 24.4146, 118.30336 24.4154, 118.30278 24.41577, 118.30269 24.41582, 118.3015 24.41662, 118.30046 24.41731, 118.3 24.41755, 118.29952 24.41768, 118.29915 24.4177, 118.29884 24.41765, 118.29848 24.41744, 118.29805 24.41716, 118.29755 24.417, 118.29718 24.41701, 118.29007 24.41704, 118.29007 24.41563, 118.28851 24.41584, 118.28802 24.41512, 118.28644 24.41514, 118.28638 24.41348, 118.29022 24.41248, 118.29394 24.41212, 118.29469 24.41214, 118.29519 24.41235, 118.29653 24.41209, 118.29694 24.41193, 118.29791 24.41191, 118.29816 24.41176, 118.29936 24.41088, 118.29982 24.41066, 118.29995 24.41096, 118.30279 24.4136, 118.30475 24.41475, 118.30693 24.41623, 118.30764 24.41663, 118.30847 24.41718, 118.3097 24.41809, 118.31044 24.41891, 118.31085 24.4194, 118.3109 24.41989, 118.31057 24.42123, 118.3114 24.42209, 118.31451 24.4236, 118.31495 24.42414, 118.31568 24.42568, 118.31561 24.42751, 118.31547 24.4303, 118.31524 24.43035, 118.31444 24.43055, 118.31359 24.43118, 118.31368 24.43181, 118.31422 24.43292, 118.31612 24.43481, 118.31834 24.43707, 118.31961 24.43444, 118.3201 24.4332)",2023-07-12T00:00:00,2023-07-13T00:59:58.55
KIN62,62,6A,"LINESTRING (118.32 24.43309, 118.32133 24.43139, 118.32137 24.43098, 118.3214 24.42983, 118.32137 24.4286, 118.32142 24.42778, 118.32138 24.42744, 118.32108 24.4266, 118.32081 24.42597, 118.32027 24.42524, 118.31937 24.42403, 118.31821 24.42236, 118.3179 24.42203, 118.31757 24.4217, 118.3174 24.42118, 118.31734 24.42047, 118.31717 24.41989, 118.31698 24.41949, 118.31684 24.4193, 118.31646 24.41879, 118.31525 24.41759, 118.31458 24.41702, 118.31419 24.41654, 118.31396 24.41625, 118.3136 24.41616, 118.31267 24.41621, 118.31204 24.41604, 118.31158 24.41611, 118.31114 24.41633, 118.31017 24.41661, 118.3085 24.41696, 118.30801 24.4169, 118.3073 24.41651, 118.30663 24.41611, 118.30511 24.41504, 118.30321 24.41394, 118.30258 24.4135, 118.30154 24.41249, 118.30046 24.41147, 118.29987 24.41094, 118.29993 24.41077, 118.3013 24.40982, 118.30257 24.40847, 118.30425 24.40668, 118.30595 24.4048, 118.30691 24.40333, 118.30739 24.40267, 118.30848 24.40139, 118.30907 24.40055, 118.30928 24.40002, 118.30916 24.39936, 118.30944 24.3981, 118.3097 24.39783, 118.31159 24.3967, 118.31312 24.39589, 118.31349 24.39588, 118.3139 24.39591, 118.31435 24.39571, 118.31467 24.39579, 118.31514 24.39618, 118.31546 24.39696, 118.31589 24.39675, 118.31673 24.39609, 118.31791 24.3953, 118.31823 24.39503, 118.31843 24.39474, 118.31873 24.39431, 118.31923 24.39376, 118.3205 24.39212, 118.32104 24.39058, 118.32109 24.39059, 118.32084 24.39135, 118.32054 24.39214, 118.31921 24.39386, 118.31873 24.39439, 118.31826 24.39505, 118.31745 24.39566, 118.31614 24.39661, 118.31551 24.39702, 118.31585 24.39784, 118.31613 24.39827, 118.31695 24.39945, 118.31758 24.39994, 118.31901 24.40169, 118.31908 24.40211, 118.319 24.40279, 118.31867 24.40353, 118.31798 24.4048, 118.31712 24.40633, 118.31669 24.4083, 118.31641 24.40998, 118.31627 24.41099, 118.31632 24.41139, 118.31707 24.41239, 118.31717 24.41276, 118.31705 24.41327, 118.31702 24.41357, 118.31753 24.41485, 118.31808 24.4162, 118.31851 24.41739, 118.31841 24.41805, 118.31832 24.41837, 118.31813 24.41857, 118.31719 24.4193, 118.31712 24.41956, 118.31728 24.42013, 118.31738 24.42049, 118.31744 24.42118, 118.31762 24.42168, 118.31824 24.42232, 118.31885 24.42321, 118.31966 24.42435, 118.32075 24.42582, 118.32104 24.42639, 118.32142 24.42742, 118.32146 24.42778, 118.32142 24.42939, 118.32142 24.43071, 118.32135 24.43145, 118.32007 24.43312)",2023-07-12T00:00:00,2023-07-13T00:59:58.487
KIN612,612,6不繞翟山坑道,"LINESTRING (118.31997 24.43311, 118.32132 24.43145, 118.32136 24.42935, 118.32132 24.42834, 118.32139 24.42765, 118.3209 24.42624, 118.31992 24.42486, 118.31908 24.42364, 118.31818 24.42237, 118.31755 24.42175, 118.31743 24.42145, 118.31733 24.42058, 118.31726 24.42022, 118.31706 24.4197, 118.31709 24.41933, 118.31823 24.41843, 118.31833 24.41828, 118.3185 24.41736, 118.31701 24.41358, 118.31712 24.41298, 118.31719 24.41276, 118.31695 24.41222, 118.3163 24.41132, 118.31626 24.41089, 118.31688 24.40747, 118.3171 24.40643, 118.31875 24.4034, 118.31895 24.40295, 118.31906 24.40256, 118.31906 24.40202, 118.31902 24.40174, 118.31731 24.39976, 118.31692 24.39945, 118.3159 24.3979, 118.31523 24.39636, 118.31492 24.396, 118.31462 24.3958, 118.31427 24.39573, 118.3139 24.39588, 118.31331 24.39588, 118.3131 24.39588, 118.30948 24.39798, 118.3093 24.39849, 118.3092 24.39931, 118.30927 24.40001, 118.3092 24.40033, 118.30891 24.40088, 118.30766 24.40234, 118.30727 24.40282, 118.30653 24.40407, 118.30601 24.40473, 118.30168 24.40946, 118.30112 24.40996, 118.30009 24.41066, 118.29994 24.411, 118.30062 24.41167, 118.30164 24.41252, 118.30294 24.41378, 118.30508 24.41501, 118.30704 24.41641, 118.30802 24.4169, 118.30908 24.41691, 118.3104 24.41657, 118.3114 24.41624, 118.31192 24.41597, 118.31248 24.4162, 118.31304 24.41618, 118.31359 24.41612, 118.31383 24.41619, 118.31452 24.417, 118.31516 24.41749, 118.31592 24.41826, 118.3168 24.41926, 118.31712 24.41974, 118.31729 24.42065, 118.31737 24.42115, 118.31748 24.42166, 118.31814 24.4223, 118.32091 24.42618, 118.32143 24.42763, 118.32137 24.42841, 118.32142 24.43141, 118.32004 24.433229999999998)",2023-07-12T00:00:00,2023-07-13T00:59:58.487
KIN7111,7111,7回程繞古崗,"LINESTRING (118.32001 24.43315, 118.31836 24.43715, 118.31495 24.43365, 118.31407 24.43263, 118.31387 24.4323, 118.31379 24.43201, 118.31368 24.43169, 118.31361 24.43125, 118.31367 24.43111, 118.31436 24.43054, 118.31488 24.43039, 118.31549 24.43025, 118.31553 24.42841, 118.31556 24.42577, 118.31544 24.42535, 118.31518 24.42474, 118.31472 24.42387, 118.3145 24.42363, 118.31175 24.42231, 118.3114 24.4221, 118.31068 24.42147, 118.31056 24.42123, 118.31054 24.42096, 118.31082 24.41983, 118.3108 24.4196, 118.31071 24.41938, 118.30954 24.41802, 118.30778 24.41679, 118.30716 24.41648, 118.30651 24.41606, 118.30531 24.41521, 118.30285 24.41373, 118.30004 24.41115, 118.2999 24.411, 118.2998 24.41079, 118.29946 24.41096, 118.29878 24.41149, 118.29824 24.41188, 118.29795 24.41201, 118.29697 24.41201, 118.29655 24.41218, 118.29522 24.41245, 118.29466 24.41225, 118.29426 24.41222, 118.29383 24.41223, 118.29324 24.41227, 118.29254 24.41238, 118.29024 24.41258, 118.28644 24.41357, 118.28651 24.41438, 118.28652 24.41511, 118.28792 24.41515, 118.28831 24.41518, 118.2887 24.41582, 118.29007 24.41562, 118.29007 24.417, 118.29766 24.41701, 118.29822 24.41731, 118.29878 24.41765, 118.29929 24.41768, 118.2997 24.41764, 118.30032 24.4174, 118.30437 24.41469, 118.30239 24.41326, 118.30163 24.41255, 118.30047 24.41151, 118.29973 24.41083, 118.30115 24.40988, 118.30156 24.40949, 118.30587 24.40478, 118.3072 24.40275, 118.30867 24.40104, 118.30897 24.40054, 118.30918 24.39992, 118.30913 24.39927, 118.30934 24.3981, 118.30958 24.39784, 118.30986 24.39766, 118.31309 24.39586, 118.31392 24.39591, 118.31454 24.39569, 118.31499 24.39599, 118.31527 24.39633, 118.31597 24.39807, 118.3165 24.39872, 118.31698 24.39948, 118.31739 24.39982, 118.319 24.40164, 118.3191 24.40192, 118.31911 24.4023, 118.31902 24.40283, 118.31884 24.40332, 118.31711 24.40638, 118.31658 24.40905, 118.31627 24.411, 118.31628 24.41129, 118.31698 24.4122, 118.31718 24.41258, 118.31716 24.41292, 118.317 24.41343, 118.31844 24.41712, 118.3185 24.41743, 118.31832 24.41836, 118.31691 24.41951, 118.31651 24.4189, 118.316 24.41836, 118.31449 24.41697, 118.31396 24.41629, 118.31364 24.41615, 118.31319 24.41622, 118.31252 24.41623, 118.31196 24.41602, 118.31164 24.41606, 118.31125 24.41626, 118.31091 24.41637, 118.30867 24.41696, 118.30847 24.41717, 118.30946 24.41786, 118.30973 24.4181, 118.31035 24.41882, 118.31089 24.41954, 118.3109 24.41981, 118.3106 24.42101, 118.31063 24.42125, 118.31081 24.42152, 118.31148 24.42208, 118.31392 24.42332, 118.31454 24.4236, 118.3148 24.42391, 118.31522 24.42468, 118.31551 24.42532, 118.31564 24.42583, 118.31555 24.42927, 118.31849 24.42966, 118.31952 24.42963, 118.32029 24.42965, 118.32133 24.42982, 118.32133 24.43048, 118.32127 24.4314, 118.32005 24.43324)",2023-07-12T00:00:00,2023-07-13T00:59:58.423
KIN831,831,台灣好行-C線-獅山民俗線(週二-週日行駛),"LINESTRING (118.41375 24.44239, 118.41438 24.44226, 118.41695 24.44591, 118.41905 24.44777, 118.42274 24.44879, 118.43664 24.46488, 118.43338 24.47019, 118.42995 24.47699, 118.42849 24.47761, 118.42909 24.47906, 118.43227 24.48146, 118.43399 24.48169, 118.43588 24.48222, 118.43685 24.48304, 118.43833 24.48394, 118.43979 24.48675, 118.44078 24.48839, 118.4425 24.48901, 118.4437 24.49049, 118.44494 24.49229, 118.44515 24.49487, 118.44412 24.49589, 118.44403 24.49831, 118.44349 24.49972, 118.44257 24.50066, 118.44315 24.5013, 118.44266 24.50226, 118.4412 24.5032, 118.44023 24.5033, 118.43914 24.50291, 118.43813 24.50346, 118.43762 24.50407, 118.43717 24.50385, 118.43649 24.50336, 118.43495 24.50348, 118.43109 24.505, 118.428 24.50414, 118.4247 24.50426, 118.41577 24.51566, 118.41427 24.51726, 118.41414 24.52009, 118.41206 24.52326, 118.41006 24.52651, 118.41142 24.52391, 118.41075 24.52348, 118.4097 24.52246, 118.40908 24.52107, 118.40904 24.51941, 118.40938 24.51765, 118.41022 24.51656, 118.41134 24.51551, 118.41225 24.51515, 118.41308 24.50811, 118.41269 24.50237, 118.41187 24.4969, 118.40467 24.49769, 118.40433 24.49751, 118.40365 24.49707, 118.40357 24.49688, 118.40314 24.49698, 118.40258 24.49734, 118.40277 24.49755, 118.40272 24.49761, 118.40248 24.49733, 118.40313 24.4969, 118.40357 24.49682, 118.40333 24.49517, 118.40298 24.49201, 118.40804 24.48819, 118.41044 24.49042, 118.41619 24.48644, 118.4201 24.48535, 118.42714 24.47785, 118.42838 24.47762, 118.43005 24.47707, 118.43674 24.46469, 118.42644 24.45293, 118.42292 24.44902, 118.41764 24.44675, 118.41398 24.44214)",2023-07-12T00:00:00,2023-07-13T00:59:58.487
KIN712,712,7A,"LINESTRING (118.32004 24.43315, 118.31838 24.43714, 118.3148 24.43344, 118.31405 24.43259, 118.31369 24.43171, 118.31364 24.43128, 118.31422 24.43074, 118.31469 24.43049, 118.31544 24.43027, 118.31555 24.42762, 118.31198 24.42776, 118.31059 24.42623, 118.3096 24.42525, 118.30945 24.42507, 118.30484 24.42521, 118.30419 24.42472, 118.30418 24.42455, 118.30791 24.41814, 118.30847 24.41731, 118.30782 24.41682, 118.30708 24.41641, 118.3064 24.41599, 118.30606 24.41569, 118.30478 24.41479, 118.3044 24.4146, 118.301 24.41697, 118.30056 24.41724, 118.30032 24.41741, 118.30016 24.41751, 118.29987 24.41762, 118.29961 24.4177, 118.29893 24.41769, 118.29839 24.4174, 118.29781 24.41711, 118.2974 24.41697, 118.29008 24.41706, 118.29008 24.41567, 118.2884 24.41582, 118.28761 24.41509, 118.28649 24.41512, 118.28648 24.41478, 118.28641 24.41426, 118.28642 24.41359, 118.29027 24.41255, 118.29383 24.41221, 118.29479 24.41224, 118.29533 24.4124, 118.29674 24.41215, 118.29704 24.41201, 118.29798 24.41197, 118.29824 24.41194, 118.29958 24.41094, 118.29991 24.41094, 118.30279 24.41368, 118.30307 24.4139, 118.30499 24.41498, 118.30645 24.41597, 118.30755 24.41661, 118.30855 24.41728, 118.30953 24.418, 118.3108 24.41939, 118.31092 24.4197, 118.31083 24.42019, 118.31061 24.42124, 118.3113 24.42207, 118.31166 24.42231, 118.31214 24.4225, 118.31397 24.42336, 118.31442 24.42359, 118.31505 24.42439, 118.31562 24.42564, 118.31557 24.42755, 118.31555 24.42871, 118.31551 24.43027, 118.31458 24.43052, 118.31362 24.43125, 118.31369 24.43177, 118.31409 24.43269, 118.31838 24.43707, 118.32015 24.43318)",2023-07-12T00:00:00,2023-07-13T00:59:58.533
KIN83,83,台灣好行-C線-獅山民俗線(週一行駛),"LINESTRING (118.41376 24.44238, 118.41403 24.4425, 118.41434 24.44227, 118.41746 24.44653, 118.41848 24.44731, 118.41928 24.4478, 118.42203 24.44853, 118.42668 24.4529, 118.42987 24.45671, 118.43702 24.46488, 118.43507 24.46689, 118.42994 24.47719, 118.42841 24.47755, 118.42744 24.47783, 118.41984 24.48564, 118.41615 24.48662, 118.41158 24.48969, 118.41043 24.49047, 118.41109 24.49122, 118.41122 24.4915, 118.41127 24.49183, 118.41305 24.50674, 118.41237 24.51507, 118.41106 24.51579, 118.40945 24.5177, 118.40902 24.51973, 118.40932 24.52188, 118.41061 24.52338, 118.41151 24.52389, 118.40993 24.52671, 118.41 24.52675, 118.41393 24.52033, 118.41419 24.51969, 118.41425 24.51729, 118.41532 24.51596, 118.41852 24.51241, 118.42294 24.50632, 118.42451 24.50429, 118.42558 24.50441, 118.4273 24.5042, 118.43071 24.50504, 118.4335 24.50399, 118.43522 24.50348, 118.43676 24.50336, 118.43717 24.50385, 118.43756 24.50407, 118.43818 24.50337, 118.43947 24.50298, 118.44033 24.50339, 118.44121 24.50322, 118.44271 24.50234, 118.4431 24.50131, 118.44267 24.50061, 118.44351 24.49963, 118.44413 24.49844, 118.444 24.4961, 118.44505 24.49512, 118.44531 24.49346, 118.4446 24.49149, 118.44383 24.49073, 118.44327 24.48981, 118.44211 24.48876, 118.44097 24.48862, 118.43981 24.48696, 118.43884 24.48479, 118.43802 24.48362, 118.4369 24.48323, 118.43591 24.48245, 118.43391 24.48169, 118.43217 24.4814, 118.43073 24.48017, 118.42879 24.4789, 118.42849 24.47734, 118.42991 24.47702, 118.43494 24.46669, 118.43651 24.46479, 118.42905 24.45597, 118.42593 24.45228, 118.42162 24.44845, 118.41923 24.44787, 118.41849 24.44746, 118.41748 24.44667, 118.41733 24.44722, 118.41746 24.44671, 118.41397 24.44216)",2023-07-12T00:00:00,2023-07-13T00:59:58.58
