RoadID,RoadName,RoadNameID,RoadClass,RoadClassName,CityID,CityName,City,UpdateDate
610076C,西定高架道路,10076,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610077C,西定路,10077,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610078C,西定路398巷,10078,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610079C,孝一路,10079,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610080C,孝二路,10080,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610081C,孝三路,10081,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610082C,孝四路,10082,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610083C,孝東路,10083,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610084C,協和街,10084,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610085C,和一路,10085,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610250C,和一路2巷,10250,6,市區一般道路,C,基隆市,Keelung,2021-03-03
610086C,和二路,10086,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610087C,和平街,10087,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610261C,和豐街,10261,6,市區一般道路,C,基隆市,Keelung,2023-06-03
610088C,定國街,10088,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610089C,尚仁街,10089,6,市區一般道路,C,基隆市,Keelung,2022-02-15
610090C,延平街,10090,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610091C,忠一路,10091,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610092C,忠二路,10092,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610093C,忠三路,10093,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610094C,忠四路,10094,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610095C,明德一路,10095,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610096C,明德二路,10096,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610097C,明德三路,10097,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610098C,東光路,10098,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610099C,東明路,10099,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610100C,東信路,10100,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610101C,東美一街,10101,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610102C,東美二街,10102,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610103C,東峰街,10103,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610104C,東海街,10104,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610105C,東勢街,10105,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610106C,東新街,10106,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610107C,東碇路,10107,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610108C,武昌街,10108,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610109C,武訓街,10109,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610110C,武崙街,10110,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610111C,武隆街,10111,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610112C,武聖街,10112,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610113C,武嶺街,10113,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610114C,花源一街,10114,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610117C,花源七街,10117,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610118C,花源九街,10118,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610115C,花源三街,10115,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610116C,花源五街,10116,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610119C,金山街,10119,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610120C,金華街,10120,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610121C,長安街,10121,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610122C,俊德街,10122,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610123C,俊賢路,10123,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610124C,信一路,10124,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610130C,信七路,10130,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610125C,信二路,10125,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610126C,信三路,10126,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610128C,信五路,10128,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610129C,信六路,10129,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610127C,信四路,10127,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610131C,南光街,10131,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610132C,南新街,10132,6,市區一般道路,C,基隆市,Keelung,2018-09-28
