PlateNumb,StopUID,StopID,StopName,RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopCountDown,CurrentStop,DestinationStop,StopSequence,StopStatus,MessageType,IsLastBus,DataTime,SrcTransTime,UpdateTime
-1,PIF305705,305705,"{'Zh_tw': '春日鄉社會福利館', 'En': 'Kasugaku Social Welfare Center'}",PIF0032,0032,"{'Zh_tw': '幸福春日1路', 'En': '幸福春日1路'}",PIF003202,003202,"{'Zh_tw': '幸福春日1路', 'En': '幸福春日1路'}",1,0,-1,305702,6,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305706,305706,"{'Zh_tw': '建興國小', 'En': 'Jian Sing Primary School'}",PIF0032,0032,"{'Zh_tw': '幸福春日1路', 'En': '幸福春日1路'}",PIF003201,003201,"{'Zh_tw': '幸福春日1路', 'En': '幸福春日1路'}",0,0,-1,305701,5,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305706,305706,"{'Zh_tw': '建興國小', 'En': 'Jian Sing Primary School'}",PIF0032,0032,"{'Zh_tw': '幸福春日1路', 'En': '幸福春日1路'}",PIF003202,003202,"{'Zh_tw': '幸福春日1路', 'En': '幸福春日1路'}",1,0,-1,305702,5,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305723,305723,"{'Zh_tw': '建興寺', 'En': 'Jian-Xing Temple'}",PIF0032,0032,"{'Zh_tw': '幸福春日1路', 'En': '幸福春日1路'}",PIF003201,003201,"{'Zh_tw': '幸福春日1路', 'En': '幸福春日1路'}",0,0,-1,305701,6,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305723,305723,"{'Zh_tw': '建興寺', 'En': 'Jian-Xing Temple'}",PIF0032,0032,"{'Zh_tw': '幸福春日1路', 'En': '幸福春日1路'}",PIF003202,003202,"{'Zh_tw': '幸福春日1路', 'En': '幸福春日1路'}",1,0,-1,305702,4,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305514,305514,"{'Zh_tw': '士文分駐所', 'En': 'Shih-Wun Police Station'}",PIF0033,0033,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",PIF003301,003301,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",0,0,-1,305695,1,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305514,305514,"{'Zh_tw': '士文分駐所', 'En': 'Shih-Wun Police Station'}",PIF0033,0033,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",PIF003302,003302,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",1,0,-1,305514,7,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305515,305515,"{'Zh_tw': '古華活動中心', 'En': 'Gu-Hua Activity Center'}",PIF0033,0033,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",PIF003301,003301,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",0,0,-1,305695,2,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305515,305515,"{'Zh_tw': '古華活動中心', 'En': 'Gu-Hua Activity Center'}",PIF0033,0033,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",PIF003302,003302,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",1,0,-1,305514,6,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305516,305516,"{'Zh_tw': '春日集會所', 'En': 'Chun-Rih Recreation Center'}",PIF0033,0033,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",PIF003301,003301,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",0,0,-1,305695,3,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305516,305516,"{'Zh_tw': '春日集會所', 'En': 'Chun-Rih Recreation Center'}",PIF0033,0033,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",PIF003302,003302,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",1,0,-1,305514,5,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305517,305517,"{'Zh_tw': '枋寮醫院', 'En': 'FangLiao General Hospital'}",PIF0033,0033,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",PIF003301,003301,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",0,0,-1,305695,4,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305517,305517,"{'Zh_tw': '枋寮醫院', 'En': 'FangLiao General Hospital'}",PIF0033,0033,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",PIF003302,003302,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",1,0,-1,305514,4,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305518,305518,"{'Zh_tw': '枋寮轉運站', 'En': 'Fangliao Train Station'}",PIF0033,0033,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",PIF003301,003301,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",0,0,-1,305695,5,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305518,305518,"{'Zh_tw': '枋寮轉運站', 'En': 'Fangliao Train Station'}",PIF0033,0033,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",PIF003302,003302,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",1,0,-1,305514,3,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305519,305519,"{'Zh_tw': '枋寮中學', 'En': 'Fang Laio High School'}",PIF0033,0033,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",PIF003301,003301,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",0,0,-1,305695,6,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305519,305519,"{'Zh_tw': '枋寮中學', 'En': 'Fang Laio High School'}",PIF0033,0033,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",PIF003302,003302,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",1,0,-1,305514,2,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305695,305695,"{'Zh_tw': '春日鄉公所', 'En': 'Chunrih Township Office'}",PIF0033,0033,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",PIF003301,003301,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",0,0,-1,305695,7,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305695,305695,"{'Zh_tw': '春日鄉公所', 'En': 'Chunrih Township Office'}",PIF0033,0033,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",PIF003302,003302,"{'Zh_tw': '幸福春日2路', 'En': '幸福春日2路'}",1,0,-1,305514,1,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306756,306756,"{'Zh_tw': '枋山鄉公所', 'En': 'Fangshan Township Office'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003901,003901,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",0,0,-1,307038,1,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
