StationUID,StationID,StationName,Geometry,UpdateDate,CheckDate
NAN124580,124580,帽仔坑,POINT (120.723205064339 23.8353022912473),2023-07-13T00:00:00,2023-07-14T00:19:20.093
NAN124582,124582,隘寮里(頂樂園),POINT (120.737676 23.834755),2023-07-13T00:00:00,2023-07-14T00:19:20.063
NAN124585,124585,楓子林,POINT (120.75504 23.83327),2023-07-13T00:00:00,2023-07-14T00:19:20.047
NAN117048,117048,生物中心,POINT (120.8015338 23.8296138),2023-07-13T00:00:00,2023-07-14T00:19:19.797
NAN124591,124591,龍泉,POINT (120.7504299 23.83477999),2023-07-13T00:00:00,2023-07-14T00:19:20.107
NAN124595,124595,帽仔坑,POINT (120.72324 23.83556),2023-07-13T00:00:00,2023-07-14T00:19:20.093
NAN124588,124588,田寮里,POINT (120.76219484739 23.826988436759),2023-07-13T00:00:00,2023-07-14T00:19:20.17
NAN124586,124586,草嶺,POINT (120.75865 23.83027),2023-07-13T00:00:00,2023-07-14T00:19:20.03
NAN124581,124581,樂園,POINT (120.734867 23.8359015),2023-07-13T00:00:00,2023-07-14T00:19:20.03
NAN124590,124590,楓子林,POINT (120.7553152 23.83320897),2023-07-13T00:00:00,2023-07-14T00:19:20.14
NAN124593,124593,隘寮里(頂樂園),POINT (120.7377499 23.83488999),2023-07-13T00:00:00,2023-07-14T00:19:20.123
NAN124596,124596,中集公司,POINT (120.720271 23.834739),2023-07-13T00:00:00,2023-07-14T00:19:20.267
NAN124589,124589,草嶺,POINT (120.75878242121 23.8303991794394),2023-07-13T00:00:00,2023-07-14T00:19:20.093
NAN117554,117554,水里鄉公所,POINT (120.856027 23.810165),2023-07-13T00:00:00,2023-07-14T00:19:19.857
NAN124601,124601,分局前,POINT (120.78642 23.82874),2023-07-13T00:00:00,2023-07-14T00:19:20.217
NAN125741,125741,嘉興集會所,POINT (120.68924 23.89021),2023-07-13T00:00:00,2023-07-14T00:19:20.157
NAN124594,124594,樂園,POINT (120.7345885 23.8362445),2023-07-13T00:00:00,2023-07-14T00:19:20.093
NAN125050,125050,坪頂國小,POINT (120.739453066306 23.9667647036223),2023-07-13T00:00:00,2023-07-14T00:19:20.187
NAN125739,125739,嘉和里,POINT (120.68647 23.89692),2023-07-13T00:00:00,2023-07-14T00:19:20.203
NAN125742,125742,聯合新村,POINT (120.69005 23.88758),2023-07-13T00:00:00,2023-07-14T00:19:20.343
NAN125744,125744,南新街,POINT (120.693158 23.877308),2023-07-13T00:00:00,2023-07-14T00:19:20.297
NAN123951,123951,水里(總達),POINT (120.85511 23.81846),2023-07-13T00:00:00,2023-07-14T00:19:19.937
NAN124597,124597,頂濁水,POINT (120.7113552 23.83167726),2023-07-13T00:00:00,2023-07-14T00:19:20.17
NAN125749,125749,水圳,POINT (120.69996 23.84187),2023-07-13T00:00:00,2023-07-14T00:19:20.233
NAN125740,125740,茄苳腳,POINT (120.68829 23.89325),2023-07-13T00:00:00,2023-07-14T00:19:20.17
NAN125745,125745,華山新城,POINT (120.692869 23.86781),2023-07-13T00:00:00,2023-07-14T00:19:20.267
NAN125747,125747,肉品市場,POINT (120.69546 23.85366),2023-07-13T00:00:00,2023-07-14T00:19:20.267
NAN125750,125750,鄉公所,POINT (120.70292 23.83771),2023-07-13T00:00:00,2023-07-14T00:19:20.407
NAN124584,124584,龍泉,POINT (120.7504267 23.8346653),2023-07-13T00:00:00,2023-07-14T00:19:20.047
NAN125754,125754,水里商工,POINT (120.8519 23.80509),2023-07-13T00:00:00,2023-07-14T00:19:20.357
NAN125748,125748,名間國中,POINT (120.6975692 23.8469177),2023-07-13T00:00:00,2023-07-14T00:19:20.25
NAN125759,125759,名間國中,POINT (120.697801 23.846362),2023-07-13T00:00:00,2023-07-14T00:19:20.297
NAN125755,125755,水里商工,POINT (120.85204 23.80509),2023-07-13T00:00:00,2023-07-14T00:19:20.327
NAN125743,125743,新街,POINT (120.6929303 23.87933922),2023-07-13T00:00:00,2023-07-14T00:19:20.25
NAN125757,125757,鄉公所,POINT (120.70301 23.837714),2023-07-13T00:00:00,2023-07-14T00:19:20.357
NAN125760,125760,肉品市場,POINT (120.69565 23.8539),2023-07-13T00:00:00,2023-07-14T00:19:20.5
NAN124592,124592,隘寮埔,POINT (120.74453 23.83583),2023-07-13T00:00:00,2023-07-14T00:19:20.123
NAN125762,125762,華山新城,POINT (120.6929799 23.86781999),2023-07-13T00:00:00,2023-07-14T00:19:20.437
NAN125758,125758,水圳,POINT (120.700031 23.841907),2023-07-13T00:00:00,2023-07-14T00:19:20.327
NAN125767,125767,嘉和里,POINT (120.686798 23.8967763),2023-07-13T00:00:00,2023-07-14T00:19:20.373
NAN125763,125763,南新街,POINT (120.6934576 23.875592),2023-07-13T00:00:00,2023-07-14T00:19:20.407
NAN125753,125753,配銷所,POINT (120.852461 23.817298),2023-07-13T00:00:00,2023-07-14T00:19:20.327
NAN125765,125765,嘉興集會所,POINT (120.68944 23.8903098),2023-07-13T00:00:00,2023-07-14T00:19:20.437
NAN126948,126948,頂新街,POINT (120.691593 23.882296),2023-07-13T00:00:00,2023-07-14T00:19:20.563
NAN126951,126951,枋子腳,POINT (120.69613 23.85129),2023-07-13T00:00:00,2023-07-14T00:19:20.517
NAN125051,125051,頂城,POINT (120.74592 23.96848),2023-07-13T00:00:00,2023-07-14T00:19:20.187
NAN125766,125766,茄苳腳,POINT (120.68845 23.89343),2023-07-13T00:00:00,2023-07-14T00:19:20.39
NAN127247,127247,分局前,POINT (120.78633 23.82861),2023-07-13T00:00:00,2023-07-14T00:19:20.437
NAN127000,127000,枋子腳,POINT (120.69645 23.85102),2023-07-13T00:00:00,2023-07-14T00:19:20.5
NAN125761,125761,虎子坑,POINT (120.6942 23.86038),2023-07-13T00:00:00,2023-07-14T00:19:20.39
NAN127003,127003,頂新街,POINT (120.691945 23.881833),2023-07-13T00:00:00,2023-07-14T00:19:20.517
NAN127249,127249,集集,POINT (120.78423 23.82692),2023-07-13T00:00:00,2023-07-14T00:19:20.64
NAN127352,127352,復興里,POINT (120.667782783949 23.9762479690342),2023-07-13T00:00:00,2023-07-14T00:19:20.593
NAN125746,125746,虎子坑,POINT (120.69388 23.86065),2023-07-13T00:00:00,2023-07-14T00:19:20.28
NAN127246,127246,市場前,POINT (120.78148 23.8269),2023-07-13T00:00:00,2023-07-14T00:19:20.467
NAN129431,129431,增和平里,POINT (120.77997 23.82697),2023-07-13T00:00:00,2023-07-14T00:19:20.517
NAN127367,127367,復興里,POINT (120.66781 23.97615),2023-07-13T00:00:00,2023-07-14T00:19:20.563
NAN128560,128560,太清宮,POINT (120.683321 23.972528),2023-07-13T00:00:00,2023-07-14T00:19:20.593
NAN126949,126949,法院簡易庭,POINT (120.6927046 23.8694671),2023-07-13T00:00:00,2023-07-14T00:19:20.467
NAN130657,130657,水里火車站,POINT (120.854353 23.818215),2023-07-13T00:00:00,2023-07-14T00:19:20.703
NAN131156,131156,百姓公,POINT (120.6936846 23.8632454),2023-07-13T00:00:00,2023-07-14T00:19:20.67
NAN125756,125756,配銷所,POINT (120.8528326 23.8175581),2023-07-13T00:00:00,2023-07-14T00:19:20.357
NAN129430,129430,增和平里,POINT (120.7799606 23.8267877),2023-07-13T00:00:00,2023-07-14T00:19:20.53
NAN131676,131676,福興巷,POINT (120.71375 23.83104),2023-07-13T00:00:00,2023-07-14T00:19:20.657
