RouteUID,RouteID,RouteName
HUA0307,0307,307
HUA0027,0027,309
HUA0305,0305,305
HUA0301,0301,301
HUA0303,0303,303
HUA0302,0302,302
HUA0304,0304,304
HUA0300,0300,310
HUA0307,0307,307
HUA0301,0301,301
HUA0302,0302,302
HUA0305,0305,305
HUA0303,0303,303
HUA0304,0304,304
HUA0300,0300,310
HUA0308,0308,308
HUA0308,0308,308
