RoadID,RoadName,RoadNameID,RoadClass,RoadClassName,CityID,CityName,City,UpdateDate
614045D,三民路,14045,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617159D,三民路六合巷,17159,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617160D,三民路南興巷,17160,6,市區一般道路,D,臺南市,Tainan,2022-02-15
616823D,三甲一街,16823,6,市區一般道路,D,臺南市,Tainan,2022-02-15
616828D,三甲七街,16828,6,市區一般道路,D,臺南市,Tainan,2022-02-15
616824D,三甲二街,16824,6,市區一般道路,D,臺南市,Tainan,2022-02-15
616829D,三甲八街,16829,6,市區一般道路,D,臺南市,Tainan,2022-02-15
616825D,三甲三街,16825,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617161D,三甲子,17161,6,市區一般道路,D,臺南市,Tainan,2022-02-15
616826D,三甲五街,16826,6,市區一般道路,D,臺南市,Tainan,2022-02-15
616827D,三甲六街,16827,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617162D,三合寮,17162,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617163D,三吉,17163,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614046D,三村一街,14046,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614047D,三村二街,14047,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617164D,三角潭,17164,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617165D,三和,17165,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614048D,三和街,14048,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614049D,三官路,14049,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614050D,三抱竹路,14050,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617166D,三股,17166,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617167D,三舍,17167,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617168D,三埔,17168,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614051D,三連路,14051,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617169D,三結義,17169,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617170D,三間厝,17170,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617171D,三塊厝,17171,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617172D,三塊厝,17172,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614052D,三義街,14052,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614053D,三福路,14053,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617173D,三寮灣,17173,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614054D,三興街,14054,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617174D,上茄苳,17174,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614057D,上崙一街,14057,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614058D,上崙街,14058,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617176D,下中,17176,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617177D,下宅子,17177,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617178D,下庄子,17178,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617179D,下秀祐,17179,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617180D,下林,17180,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617181D,下長,17181,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617182D,下洲子,17182,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617183D,下茄苳,17183,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617184D,下面厝,17184,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617774D,下湖,17774,6,市區一般道路,D,臺南市,Tainan,2022-09-03
614055D,下湖一街,14055,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614056D,下湖二街,14056,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617185D,下溪洲,17185,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617175D,下廍,17175,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617186D,下寮,17186,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617187D,下寮,17187,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617188D,下寮子,17188,6,市區一般道路,D,臺南市,Tainan,2022-02-15
616830D,下寮路,16830,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617189D,下橋頭,17189,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617190D,口埤,17190,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617191D,土庫,17191,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617192D,土庫,17192,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614059D,土庫一街,14059,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614060D,土庫二街,14060,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614061D,土庫三街,14061,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614062D,土庫五街,14062,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614063D,土庫六街,14063,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614064D,土庫路,14064,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617193D,土崎,17193,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617194D,土溝,17194,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617195D,士宏新村,17195,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617008D,士東街,17008,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614065D,士林街,14065,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614066D,士賢街,14066,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617197D,大山脚,17197,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617198D,大井,17198,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614067D,大仁一街,14067,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614072D,大仁七街,14072,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614074D,大仁九街,14074,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614068D,大仁二街,14068,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614073D,大仁八街,14073,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614075D,大仁十街,14075,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614069D,大仁三街,14069,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614070D,大仁五街,14070,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614071D,大仁六街,14071,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614076D,大仁街,14076,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614077D,大仁街,14077,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614078D,大仁街,14078,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614079D,大仁街,14079,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614080D,大仁街,14080,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614081D,大仁街,14081,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614082D,大仁街,14082,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617009D,大仁街,17009,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614083D,大公街,14083,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617199D,大屯寮,17199,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617200D,大丘園,17200,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614084D,大平路,14084,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614085D,大民街,14085,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614086D,大光一街,14086,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614087D,大光二街,14087,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614088D,大光街,14088,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614089D,大吉一街,14089,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614090D,大吉二街,14090,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614091D,大吉街,14091,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614092D,大吉路,14092,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617201D,大同,17201,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614093D,大同街,14093,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614094D,大同街,14094,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614095D,大同街,14095,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614096D,大同街,14096,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614097D,大同街,14097,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614098D,大同街,14098,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614099D,大同街,14099,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614100D,大同路,14100,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614101D,大同路,14101,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614102D,大同路一段,14102,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614103D,大同路二段,14103,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614104D,大同路三段,14104,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614105D,大安街,14105,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614106D,大安街,14106,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617202D,大庄,17202,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617203D,大庄,17203,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614107D,大成一街,14107,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614108D,大成二街,14108,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614110D,大成八街,14110,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614111D,大成十街,14111,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614109D,大成六街,14109,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614112D,大成路,14112,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614113D,大成路,14113,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614114D,大成路,14114,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614115D,大成路一段,14115,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614116D,大成路二段,14116,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617204D,大竹林,17204,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614117D,大利一路,14117,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614118D,大利二路,14118,6,市區一般道路,D,臺南市,Tainan,2018-09-28
616815D,大利三路,16815,6,市區一般道路,D,臺南市,Tainan,2020-10-20
614119D,大利路,14119,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617205D,大坑尾,17205,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614120D,大孝街,14120,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614121D,大和街,14121,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614122D,大和路,14122,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617206D,大坪,17206,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617207D,大坵園,17207,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614123D,大忠街,14123,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614124D,大明一街,14124,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614125D,大明二街,14125,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614126D,大明三街,14126,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614127D,大明街,14127,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614128D,大林路,14128,6,市區一般道路,D,臺南市,Tainan,2018-09-28
