LineNo,LineID,RouteID,TrainType,TravelTimes,SrcUpdateTime,UpdateTime,VersionID
1,G,G-1,0,"[{'Sequence': 1, 'FromStationID': '103a', 'FromStationName': {'Zh_tw': '北屯總站', 'En': 'Beitun Main Station'}, 'ToStationID': '103', 'ToStationName': {'Zh_tw': '舊社', 'En': 'Jiushe'}, 'RunTime': 124, 'StopTime': 0}, {'Sequence': 2, 'FromStationID': '103', 'FromStationName': {'Zh_tw': '舊社', 'En': 'Jiushe'}, 'ToStationID': '104', 'ToStationName': {'Zh_tw': '松竹', 'En': 'Songzhu'}, 'RunTime': 105, 'StopTime': 0}, {'Sequence': 3, 'FromStationID': '104', 'FromStationName': {'Zh_tw': '松竹', 'En': 'Songzhu'}, 'ToStationID': '105', 'ToStationName': {'Zh_tw': '四維國小', 'En': 'Sihwei Elementary School'}, 'RunTime': 190, 'StopTime': 0}, {'Sequence': 4, 'FromStationID': '105', 'FromStationName': {'Zh_tw': '四維國小', 'En': 'Sihwei Elementary School'}, 'ToStationID': '106', 'ToStationName': {'Zh_tw': '文心崇德', 'En': 'Wenxin Chongde'}, 'RunTime': 107, 'StopTime': 0}, {'Sequence': 5, 'FromStationID': '106', 'FromStationName': {'Zh_tw': '文心崇德', 'En': 'Wenxin Chongde'}, 'ToStationID': '107', 'ToStationName': {'Zh_tw': '文心中清', 'En': 'Wenxin Zhongqing'}, 'RunTime': 144, 'StopTime': 0}, {'Sequence': 6, 'FromStationID': '107', 'FromStationName': {'Zh_tw': '文心中清', 'En': 'Wenxin Zhongqing'}, 'ToStationID': '108', 'ToStationName': {'Zh_tw': '文華高中', 'En': 'Wenhua Senior High School'}, 'RunTime': 122, 'StopTime': 0}, {'Sequence': 7, 'FromStationID': '108', 'FromStationName': {'Zh_tw': '文華高中', 'En': 'Wenhua Senior High School'}, 'ToStationID': '109', 'ToStationName': {'Zh_tw': '文心櫻花', 'En': 'Wenxin Yinghua'}, 'RunTime': 104, 'StopTime': 0}, {'Sequence': 8, 'FromStationID': '109', 'FromStationName': {'Zh_tw': '文心櫻花', 'En': 'Wenxin Yinghua'}, 'ToStationID': '110', 'ToStationName': {'Zh_tw': '市政府', 'En': 'Taichung City Hall'}, 'RunTime': 103, 'StopTime': 0}, {'Sequence': 9, 'FromStationID': '110', 'FromStationName': {'Zh_tw': '市政府', 'En': 'Taichung City Hall'}, 'ToStationID': '111', 'ToStationName': {'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}, 'RunTime': 152, 'StopTime': 0}, {'Sequence': 10, 'FromStationID': '111', 'FromStationName': {'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}, 'ToStationID': '112', 'ToStationName': {'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}, 'RunTime': 111, 'StopTime': 0}, {'Sequence': 11, 'FromStationID': '112', 'FromStationName': {'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}, 'ToStationID': '113', 'ToStationName': {'Zh_tw': '南屯', 'En': 'Nantun'}, 'RunTime': 94, 'StopTime': 0}, {'Sequence': 12, 'FromStationID': '113', 'FromStationName': {'Zh_tw': '南屯', 'En': 'Nantun'}, 'ToStationID': '114', 'ToStationName': {'Zh_tw': '豐樂公園', 'En': 'Feng-le Park'}, 'RunTime': 108, 'StopTime': 0}, {'Sequence': 13, 'FromStationID': '114', 'FromStationName': {'Zh_tw': '豐樂公園', 'En': 'Feng-le Park'}, 'ToStationID': '115', 'ToStationName': {'Zh_tw': '大慶', 'En': 'Daqing'}, 'RunTime': 187, 'StopTime': 0}, {'Sequence': 14, 'FromStationID': '115', 'FromStationName': {'Zh_tw': '大慶', 'En': 'Daqing'}, 'ToStationID': '116', 'ToStationName': {'Zh_tw': '九張犁', 'En': 'Jiuzhangli'}, 'RunTime': 116, 'StopTime': 0}, {'Sequence': 15, 'FromStationID': '116', 'FromStationName': {'Zh_tw': '九張犁', 'En': 'Jiuzhangli'}, 'ToStationID': '117', 'ToStationName': {'Zh_tw': '九德', 'En': 'Jiude'}, 'RunTime': 92, 'StopTime': 0}, {'Sequence': 16, 'FromStationID': '117', 'FromStationName': {'Zh_tw': '九德', 'En': 'Jiude'}, 'ToStationID': '118', 'ToStationName': {'Zh_tw': '烏日', 'En': 'Wuri'}, 'RunTime': 116, 'StopTime': 0}, {'Sequence': 17, 'FromStationID': '118', 'FromStationName': {'Zh_tw': '烏日', 'En': 'Wuri'}, 'ToStationID': '119', 'ToStationName': {'Zh_tw': '高鐵臺中站', 'En': 'HSR Taichung Station'}, 'RunTime': 142, 'StopTime': 0}]",2021-07-05T14:16:29+08:00,2023-06-24T09:38:00+08:00,305
1,G,G-1,0,"[{'Sequence': 18, 'FromStationID': '119', 'FromStationName': {'Zh_tw': '高鐵臺中站', 'En': 'HSR Taichung Station'}, 'ToStationID': '118', 'ToStationName': {'Zh_tw': '烏日', 'En': 'Wuri'}, 'RunTime': 109, 'StopTime': 0}, {'Sequence': 19, 'FromStationID': '118', 'FromStationName': {'Zh_tw': '烏日', 'En': 'Wuri'}, 'ToStationID': '117', 'ToStationName': {'Zh_tw': '九德', 'En': 'Jiude'}, 'RunTime': 115, 'StopTime': 0}, {'Sequence': 20, 'FromStationID': '117', 'FromStationName': {'Zh_tw': '九德', 'En': 'Jiude'}, 'ToStationID': '116', 'ToStationName': {'Zh_tw': '九張犁', 'En': 'Jiuzhangli'}, 'RunTime': 96, 'StopTime': 0}, {'Sequence': 21, 'FromStationID': '116', 'FromStationName': {'Zh_tw': '九張犁', 'En': 'Jiuzhangli'}, 'ToStationID': '115', 'ToStationName': {'Zh_tw': '大慶', 'En': 'Daqing'}, 'RunTime': 105, 'StopTime': 0}, {'Sequence': 22, 'FromStationID': '115', 'FromStationName': {'Zh_tw': '大慶', 'En': 'Daqing'}, 'ToStationID': '114', 'ToStationName': {'Zh_tw': '豐樂公園', 'En': 'Feng-le Park'}, 'RunTime': 185, 'StopTime': 0}, {'Sequence': 23, 'FromStationID': '114', 'FromStationName': {'Zh_tw': '豐樂公園', 'En': 'Feng-le Park'}, 'ToStationID': '113', 'ToStationName': {'Zh_tw': '南屯', 'En': 'Nantun'}, 'RunTime': 112, 'StopTime': 0}, {'Sequence': 24, 'FromStationID': '113', 'FromStationName': {'Zh_tw': '南屯', 'En': 'Nantun'}, 'ToStationID': '112', 'ToStationName': {'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}, 'RunTime': 88, 'StopTime': 0}, {'Sequence': 25, 'FromStationID': '112', 'FromStationName': {'Zh_tw': '文心森林公園', 'En': 'Wenxin Forest Park'}, 'ToStationID': '111', 'ToStationName': {'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}, 'RunTime': 110, 'StopTime': 0}, {'Sequence': 26, 'FromStationID': '111', 'FromStationName': {'Zh_tw': '水安宮', 'En': 'Shui-an Temple'}, 'ToStationID': '110', 'ToStationName': {'Zh_tw': '市政府', 'En': 'Taichung City Hall'}, 'RunTime': 138, 'StopTime': 0}, {'Sequence': 27, 'FromStationID': '110', 'FromStationName': {'Zh_tw': '市政府', 'En': 'Taichung City Hall'}, 'ToStationID': '109', 'ToStationName': {'Zh_tw': '文心櫻花', 'En': 'Wenxin Yinghua'}, 'RunTime': 118, 'StopTime': 0}, {'Sequence': 28, 'FromStationID': '109', 'FromStationName': {'Zh_tw': '文心櫻花', 'En': 'Wenxin Yinghua'}, 'ToStationID': '108', 'ToStationName': {'Zh_tw': '文華高中', 'En': 'Wenhua Senior High School'}, 'RunTime': 103, 'StopTime': 0}, {'Sequence': 29, 'FromStationID': '108', 'FromStationName': {'Zh_tw': '文華高中', 'En': 'Wenhua Senior High School'}, 'ToStationID': '107', 'ToStationName': {'Zh_tw': '文心中清', 'En': 'Wenxin Zhongqing'}, 'RunTime': 117, 'StopTime': 0}, {'Sequence': 30, 'FromStationID': '107', 'FromStationName': {'Zh_tw': '文心中清', 'En': 'Wenxin Zhongqing'}, 'ToStationID': '106', 'ToStationName': {'Zh_tw': '文心崇德', 'En': 'Wenxin Chongde'}, 'RunTime': 141, 'StopTime': 0}, {'Sequence': 31, 'FromStationID': '106', 'FromStationName': {'Zh_tw': '文心崇德', 'En': 'Wenxin Chongde'}, 'ToStationID': '105', 'ToStationName': {'Zh_tw': '四維國小', 'En': 'Sihwei Elementary School'}, 'RunTime': 111, 'StopTime': 0}, {'Sequence': 32, 'FromStationID': '105', 'FromStationName': {'Zh_tw': '四維國小', 'En': 'Sihwei Elementary School'}, 'ToStationID': '104', 'ToStationName': {'Zh_tw': '松竹', 'En': 'Songzhu'}, 'RunTime': 178, 'StopTime': 0}, {'Sequence': 33, 'FromStationID': '104', 'FromStationName': {'Zh_tw': '松竹', 'En': 'Songzhu'}, 'ToStationID': '103', 'ToStationName': {'Zh_tw': '舊社', 'En': 'Jiushe'}, 'RunTime': 110, 'StopTime': 0}, {'Sequence': 34, 'FromStationID': '103', 'FromStationName': {'Zh_tw': '舊社', 'En': 'Jiushe'}, 'ToStationID': '103a', 'ToStationName': {'Zh_tw': '北屯總站', 'En': 'Beitun Main Station'}, 'RunTime': 152, 'StopTime': 0}]",2021-07-05T14:16:29+08:00,2023-06-24T09:38:00+08:00,305
