RoadID,RoadName,RoadNameID
100610,台61線,00610
100620,台62線,00620
100621,台62甲線,00621
100640,台64線,00640
100650,台65線,00650
100660,台66線,00660
100680,台68線,00680
100720,台72線,00720
100740,台74線,00740
100760,台76線,00760
100780,台78線,00780
100820,台82線,00820
100840,台84線,00840
100860,台86線,00860
100880,台88線,00880
