RoadID,RoadName,RoadNameID,RoadClass,RoadClassName,CityID,CityName,City,UpdateDate
625039F,三民街,25039,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625040F,三民街,25040,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625041F,三民街,25041,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627813F,三民街,27813,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625042F,三民路,25042,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625043F,三民路,25043,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625044F,三民路,25044,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625045F,三民路,25045,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625046F,三民路一段,25046,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625047F,三民路二段,25047,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627951F,三民路二段正泰七巷,27951,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627946F,三民路二段正泰二巷,27946,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627947F,三民路二段正泰三巷,27947,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627949F,三民路二段正泰五巷,27949,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627950F,三民路二段正泰六巷,27950,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627948F,三民路二段正泰四巷,27948,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627952F,三民路二段正隆巷,27952,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627953F,三民路二段居仁巷,27953,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625048F,三光街,25048,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625049F,三多路,25049,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627954F,三坑,27954,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627955F,三角埔,27955,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625050F,三和路,25050,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625051F,三和路,25051,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625052F,三和路一段,25052,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625053F,三和路二段,25053,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625054F,三和路三段,25054,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625055F,三和路四段,25055,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627956F,三空泉,27956,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625057F,三俊街,25057,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625056F,三信路,25056,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627957F,三界公坑,27957,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625058F,三界壇路,25058,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627958F,三重橋,27958,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625059F,三泰路,25059,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625060F,三張街,25060,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627959F,三港,27959,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627960F,三貂里頂坑,27960,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625061F,三陽路,25061,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627961F,三塊厝,27961,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625062F,三寧街,25062,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625063F,三福街,25063,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625064F,三層坪路,25064,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625065F,三德街,25065,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625066F,三德街,25066,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625067F,三德路,25067,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625068F,三賢街,25068,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
628546F,三樹一街,28546,6,市區一般道路,F,新北市,NewTaipei,2022-09-03
625069F,三樹路,25069,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625070F,三興路,25070,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625071F,三龍街,25071,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625072F,三寶街,25072,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625073F,三鶯路,25073,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627962F,上坑子口,27962,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
