RoadClass,RoadClassName,RoadID,RoadName,RoadNameID,Geometry,InfoDate
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.53961870134208 24.25798523173313, 120.53952700286891 24.257835456840894, 120.53950764316323 24.257803833979779, 120.53944164551558 24.257696037642063, 120.53938275700864 24.257599849753319, 120.5391746970547 24.257121299808205, 120.5388878025301 24.256468635718988, 120.53798634639281 24.254375382717797, 120.53784455748041 24.254063829682025, 120.5377561469287 24.253869565328216)",2017-07-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.52000267178596 24.21182906106236, 120.52007787399475 24.211929521630168, 120.52011448089866 24.21197842316576, 120.52015885974367 24.212037703777071, 120.52051150819966 24.212827112481307, 120.52172705256146 24.215675723156153, 120.5217360053125 24.215696332020173, 120.52199470878884 24.216291846891295)",2017-07-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.53268764431937 24.241765136651793, 120.53263085752815 24.241630106144555, 120.53263082425315 24.241630023406913, 120.53216182420886 24.240511335130066, 120.53207462414468 24.240301667188248, 120.53207411512835 24.240300437814994, 120.53207407375953 24.240300345184835, 120.53185711051731 24.239778646667276, 120.5315132034716 24.238965865482385, 120.53151256135573 24.238964350124718, 120.53151251818826 24.238964258393878, 120.53140161199485 24.238702147386221, 120.53082037386127 24.237333318977562, 120.53076092597598 24.237191399663402, 120.53074964398093 24.237164467666105, 120.53074013095238 24.237141755287837, 120.53072796222568 24.237112706286439, 120.53031728051815 24.236132292371451, 120.52990083055897 24.235148703849632, 120.52954940697964 24.234328068885304, 120.52954936561082 24.234327978953104, 120.52937533060708 24.233921576219814, 120.52916456639173 24.233440446119744, 120.52913684389034 24.233377162626027, 120.52874247048874 24.2324768846006, 120.52828673724321 24.231418105561147, 120.52814399504939 24.231099751852128, 120.5277600052201 24.230219900128361)",2017-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.53281077769532 24.241727089933306, 120.53300062008259 24.242107586795726, 120.53304858092736 24.242203710832655, 120.53305152980431 24.242209621177153, 120.5331557315518 24.242418473433872, 120.53330321677015 24.242760378588628, 120.53338511982747 24.242950246156965, 120.5334174801327 24.243025266702773, 120.53344876574795 24.243097879763411, 120.5335023554494 24.243222260498953, 120.53352315586903 24.243270537005742, 120.53436279980338 24.245219310322966, 120.53461427093191 24.245802950545794)",2017-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.61453721542023 24.407891645283257, 120.61447651118215 24.407522393543672, 120.61447426017901 24.407514903989693, 120.6143288460994 24.407078552932944, 120.61420903841645 24.406797548068425, 120.61411186307214 24.406582298034664, 120.61401144477247 24.406361066609975, 120.61388174094964 24.406118853102612, 120.61375076818342 24.405897431921005, 120.61372010489902 24.405845265846381, 120.61367891504995 24.405775191571877, 120.61364202126231 24.405712426986952, 120.61362880302693 24.405690336040209, 120.61333552871179 24.405200234303436, 120.61322375467262 24.405030691413344, 120.61317095007939 24.404886271983912)",2018-01-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.56991705622727 24.336165014004223, 120.56983024197211 24.335709331120768, 120.56981883317269 24.335665764363569, 120.56980883001359 24.335627592639355, 120.56980246101477 24.33560327587054, 120.56971309538312 24.335262071287616, 120.56969374197263 24.335186050695711, 120.56968836762417 24.3351649633924, 120.56968676683084 24.335158663641437, 120.5696463441036 24.334999902723382, 120.56951956757405 24.334492569076872, 120.56944193719573 24.334190970636826, 120.56930544079353 24.333652446703127, 120.56919388708832 24.333215358202267, 120.5691924418777 24.33320967088963, 120.56919060546215 24.333202444837013, 120.5691888859584 24.333195680136555, 120.56918483900915 24.333179758539075, 120.56907966419521 24.332765982264334, 120.56901972528021 24.332526368697017, 120.56897333824907 24.332340933887053, 120.56897056114258 24.33233059438146, 120.56823911194556 24.329502285002491, 120.56809613772668 24.3289258177723, 120.56727801277009 24.325627099111387, 120.56717981669522 24.325226804573447, 120.56717002757478 24.3251869079495, 120.56710434558909 24.324929018359569, 120.56701281528922 24.32456962948487, 120.56690873405091 24.324169224330262, 120.5668890245089 24.324092233369925, 120.56677946549996 24.323664254102084, 120.56670226589688 24.323336473699328, 120.56670216517284 24.323336042924097, 120.56670181353797 24.323334567136612, 120.5667012730454 24.323332279261308, 120.56665470165319 24.323144412684542, 120.56664885066402 24.323120823467264, 120.56664276585104 24.323097337672039, 120.56662394663783 24.323024695833112, 120.56653950479438 24.322695514286579)",2017-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.54689438846526 24.275062814197554, 120.54677375610402 24.274783857988723, 120.54662761447287 24.274445911649536, 120.54619624745897 24.273447125484495, 120.54614830280195 24.273336512470109, 120.54614813103149 24.273336114070446, 120.54582330759968 24.272586700016234, 120.54574711703583 24.272393543627174, 120.54572509713557 24.27233772000983, 120.54570651354481 24.272290610823063, 120.54558118042723 24.271972865055716, 120.54557585913869 24.27193698030743, 120.54555325917568 24.271784560509104)",2017-07-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.57000532558538 24.33679540188632, 120.56996487947572 24.336483749925151, 120.56996466004114 24.336482290325478, 120.56991705622727 24.336165014004223)",2018-01-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.52000267178596 24.21182906106236, 120.52007249245162 24.211991652193035, 120.5213011084594 24.214852581781258, 120.52141793039323 24.215124485506635, 120.52193915137082 24.216338179963088, 120.52195436969851 24.216373616849012, 120.5219706249444 24.216411465716646, 120.52198950711011 24.216455433571468, 120.52199283190373 24.216463176734294, 120.52242969827205 24.217477844027314)",2017-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.53435697039788 24.245861741925921, 120.53411624616786 24.245316555814441, 120.5340557541698 24.245179559389214, 120.53357660797417 24.24405157212243, 120.5332863868573 24.243379149927875, 120.53324795163178 24.243290098159548, 120.53319368564019 24.243164368440887, 120.5331353888871 24.243029300162107, 120.53312641095522 24.243007044639455, 120.53305152710641 24.242821448850862, 120.53304935254562 24.242816059213794, 120.53304857822934 24.242814140959865, 120.532931852523 24.242524837151564, 120.53274917683314 24.242031483466235, 120.53272426381375 24.241923644860378, 120.53268764431937 24.241765136651793)",2017-07-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.57005162088569 24.336138014557775, 120.5701505984714 24.336390944386608, 120.57028578366203 24.336736394668947)",2018-01-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.54568031269639 24.271756238159924, 120.54573365778219 24.271819776161806, 120.54579070447744 24.271887719942356, 120.54593064078654 24.272200388137435, 120.545955305593 24.272255496793775, 120.54597899643363 24.2723084290908, 120.54612895568687 24.272643485908191, 120.54642653235862 24.273336114070446, 120.54642670233056 24.27333650977215, 120.54648551619368 24.27347340277538, 120.54700754566181 24.274698319871618, 120.54731285560388 24.275414704525019)",2017-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.52242969827205 24.217477844027314, 120.5232484239757 24.219392008734246, 120.5232488853278 24.219393083424109, 120.52345071118145 24.219864432497616, 120.52350961048023 24.220000824578449, 120.52373529804561 24.220523430511946, 120.52373552467475 24.220523956615352, 120.52419246031388 24.221583033330376, 120.52419818090141 24.221596559133957, 120.52421113473611 24.22162719723741, 120.52422343206581 24.221656278614432, 120.52423144682382 24.221675234524525, 120.52423243248086 24.221677561070635, 120.52438913035417 24.222047846131261, 120.52438937407044 24.222048446878375, 120.52445832689034 24.222219071652887, 120.52446095560867 24.222225575549942, 120.52450381190147 24.222331620907653, 120.52481527230702 24.223102280545845, 120.52485605296454 24.223203193472671, 120.52486719826265 24.223230765787264, 120.52487556465564 24.223251460986205, 120.52488597880495 24.223277235556054, 120.52489432990944 24.223297896580732, 120.52491102402462 24.223336253565321, 120.52491120568766 24.223336669951379, 120.52526150241647 24.224141683691812, 120.52541520554735 24.224509313953718, 120.52549582437291 24.224702144788182, 120.52550965234866 24.224732993333021, 120.52550970900597 24.224733111144189, 120.52554763251726 24.224817727456184, 120.52554764780575 24.224817765227726, 120.52560878551708 24.224954160006519, 120.52560882059061 24.224954235549603, 120.52560908589066 24.224954826404144, 120.525624194501 24.224988532994473, 120.5256421413718 24.225028565416039, 120.52569787865423 24.225152916473974, 120.52573935268902 24.225245439625382, 120.52575396397435 24.225278038250906, 120.52577446132238 24.225325634870217, 120.52577645871668 24.22533027357332, 120.52578901415177 24.225359427795411, 120.52580246081493 24.225390652256863, 120.52581354855647 24.225416401645646, 120.52599370254745 24.225834755469634, 120.52627165151557 24.226501149508522, 120.52642511542683 24.226846358772491, 120.52642515769492 24.226846455899249, 120.52642523413726 24.226846613280657, 120.52655505397263 24.227138636638813, 120.52660620651125 24.227257809400442, 120.52684042864291 24.227803484743049, 120.52713110841398 24.228483386599066, 120.52748560497673 24.229277713695581, 120.52781473076527 24.230009356246853, 120.52782577443998 24.230033907738687, 120.52783548172215 24.230055486071876, 120.52784674033489 24.230080512405777, 120.52788817210148 24.230172613775153)",2017-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.5544740311517 24.301330141472874, 120.55478052999752 24.302073714430435, 120.5547808780351 24.302074529216213, 120.55479893012659 24.302116889083209, 120.55550337897785 24.303572500270718, 120.55619101500338 24.30491621690993, 120.55667210823128 24.305853046980587, 120.55669051555492 24.305888969500415, 120.55670638589106 24.305919936755743, 120.55671193021146 24.305930757398585, 120.55710971024496 24.306706994632123, 120.55743582510331 24.307359985175253, 120.55793581758394 24.308374611998772, 120.5579587251151 24.308420966654353, 120.55804863213871 24.30860292558458, 120.55805154684151 24.308608826036561, 120.55849478130915 24.309505856610031, 120.55865591104157 24.309823780443139, 120.55867026062413 24.309852099195098, 120.5587081994239 24.309926958762162, 120.55915507974316 24.310808718847341, 120.55965539058388 24.311768173162704, 120.55980459890316 24.312024622038734, 120.55996643909998 24.312302792240132, 120.56011883911322 24.312549002334663, 120.56027244152006 24.312760999520549, 120.56028703661752 24.312781143435075, 120.5603012117316 24.312800709085479, 120.5604167926009 24.312960232628711, 120.56059817146854 24.313219984714578, 120.56084072132228 24.313511598881234, 120.56095792187068 24.313649866947856, 120.56116066773075 24.313877959300441, 120.56116435764909 24.31388211236964, 120.56120599805843 24.313928956256404, 120.56163250603538 24.314378207188554, 120.56302223468845 24.315782476080471, 120.56354205811954 24.316300359673903, 120.5639031961756 24.316680035455306, 120.56396079595402 24.31674059220461, 120.5639886173808 24.316769846251475, 120.56402732330241 24.316811940818468, 120.56416610847918 24.316962882131349, 120.56436508168326 24.317179296787174, 120.56448281642895 24.317325505867473, 120.56462118162233 24.317497343827426, 120.56483093320105 24.317792082238839, 120.56497862256549 24.31801470761269, 120.56521277005334 24.318398516678258, 120.5652965913647 24.318544284191432, 120.56549610865852 24.318943079559517, 120.56556838986933 24.319096131581261, 120.565574948625 24.319110022509562, 120.56576612920355 24.319599883228079, 120.56592775626098 24.320039872941834, 120.56600402866309 24.320302386845754, 120.56601979827508 24.320356661830544, 120.56602072187889 24.320359815752965, 120.56603031584643 24.3203926149273, 120.566043606927 24.320438057670287, 120.56605321168638 24.320470902710042, 120.56614837254938 24.320796299010055, 120.56664808803885 24.32266502277264)",2017-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.52376372471622 24.220855593311057, 120.52362329378002 24.2205230824743, 120.52335911163379 24.219897541038733, 120.52315574793943 24.219422583885205, 120.52315558066562 24.219422195378058, 120.52242014027729 24.217704560417189, 120.52190292128284 24.216500208118134, 120.52189915222414 24.216491432533644, 120.52188104437471 24.216449269618124, 120.52186380796843 24.216409122083348, 120.52186350759484 24.216408422410836, 120.52184899343638 24.216374629485586, 120.52132633264421 24.215157587752515, 120.52119514763797 24.214852249032106, 120.51999360931768 24.212113291795049)",2017-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.56664808803885 24.32266502277264, 120.56674651793753 24.323066251706223, 120.56675249123452 24.323090602649245, 120.56675846363225 24.323114949095668, 120.56681270264414 24.323336045622057, 120.56681280786484 24.323336475498024, 120.56704233913274 24.324272107671675, 120.56720179972331 24.32490522679484, 120.56820187371761 24.32887573902417, 120.568364829973 24.329522692418379, 120.569109638599 24.332473834799714, 120.56928228594882 24.333157895120792, 120.56928643991728 24.333174350915613, 120.56928916846039 24.333185160766618, 120.5692898159723 24.33318773012968, 120.56967608828086 24.3347181757033, 120.5697678595991 24.335079508912258, 120.5697702104269 24.335088762936095, 120.56977463149406 24.335106172012274, 120.56983068893521 24.335326883628852, 120.56989177268724 24.335566287654103, 120.56989839529479 24.335592244786312, 120.56990775723727 24.335628939823778, 120.5699314633664 24.335721849683694, 120.57005162088569 24.336138014557775)",2017-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.51767638285889 24.225648158735567, 120.51840948231177 24.225395513092508, 120.51843511478876 24.225386679951384, 120.51844248653163 24.225384139366611, 120.51845892703795 24.225378473637704, 120.51965191820148 24.224967329678577, 120.52036288713759 24.224722298595282, 120.52244172760368 24.224005815915746, 120.52247911332051 24.223992263132516, 120.52274981645098 24.223894128211498, 120.5230269200564 24.223779184961472, 120.52321446017925 24.223678266638728, 120.52335063192618 24.223585699420539, 120.52340606703638 24.22354801602819, 120.5235343589236 24.223436710535793, 120.52354898909459 24.223424016605122, 120.52363549128495 24.223336705924282, 120.52363590227515 24.223336292236127, 120.52371726663864 24.223254164348248, 120.52385556258423 24.223068323044743, 120.52392402617295 24.222947676294268, 120.52398937271141 24.222808514301562, 120.52405599718657 24.222610872993471, 120.52409372554507 24.222467720708778, 120.52410815246935 24.222303056640783, 120.52411435689214 24.222111722278214, 120.52411535783756 24.222080862042219, 120.52410865608965 24.222010040431087, 120.5241036801408 24.221957480453398, 120.52406977300166 24.221764946395183, 120.52406337342597 24.221743061393227, 120.52405573998044 24.221716956772184, 120.52404745272781 24.221688617335872, 120.52403866815007 24.221658574583614, 120.5240343433104 24.221643782534613, 120.52394189480265 24.221412036236529, 120.52390944816261 24.221310704225687, 120.52376372471622 24.220855593311057)",2017-07-01T00:00:00
