RouteUID,RouteID,HasSubRoutes,Operators,AuthorityID,ProviderID,SubRoutes,BusRouteType,RouteName,DepartureStopNameZh,DepartureStopNameEn,DestinationStopNameZh,DestinationStopNameEn,RouteMapImageUrl,City,CityCode,UpdateTime,VersionID
KEE0365,0365,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE036501', 'SubRouteID': '036501', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '107', 'En': '107'}, 'Headsign': '調和街—經信義國中', 'HeadsignEn': 'Diaohe St. — Via Xinyi Junior High School', 'Direction': 0}]",11,"{'Zh_tw': '107', 'En': '107'}",調和街,Diaohe St.,調和街,Diaohe St.,http://web.taiwanbus.tw/TMSData/Schematic/file/0365.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0366,0366,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE036601', 'SubRouteID': '036601', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '108', 'En': '108'}, 'Headsign': '潮境公園—經祥豐街', 'HeadsignEn': 'Chaojing Park — Via Xiangfeng St.', 'Direction': 0}]",11,"{'Zh_tw': '108', 'En': '108'}",潮境公園,Chaojing Park,潮境公園,Chaojing Park,http://web.taiwanbus.tw/TMSData/Schematic/file/0366.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0367,0367,True,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE036701', 'SubRouteID': '036701', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '108', 'En': '108'}, 'Headsign': '潮境公園—基隆車站', 'HeadsignEn': 'Chaojing Park — Keelung Station', 'Direction': 0}, {'SubRouteUID': 'KEE0367A1', 'SubRouteID': '0367A1', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '108A', 'En': '108A'}, 'Headsign': 'T88 郵輪觀光專車', 'HeadsignEn': 'T88 Cruises Sightseeing Bus', 'Direction': 0}, {'SubRouteUID': 'KEE0367A2', 'SubRouteID': '0367A2', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '108A', 'En': '108A'}, 'Headsign': 'T88 郵輪觀光專車', 'HeadsignEn': 'T88 Cruises Sightseeing Bus', 'Direction': 1}]",11,"{'Zh_tw': '108', 'En': '108'}",潮境公園,Chaojing Park,公車總站,Keelung City Bus Station,http://web.taiwanbus.tw/TMSData/Schematic/file/0367.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0369,0369,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE036901', 'SubRouteID': '036901', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '109', 'En': '109'}, 'Headsign': '天顯宮—基隆車站(經中正路)', 'HeadsignEn': 'Tianxian Temple — Keelung Station(Via Zhongzheng Rd.)', 'Direction': 0}]",11,"{'Zh_tw': '109', 'En': '109'}",公車總站,Keelung City Bus Station,公車總站,Keelung City Bus Station,http://web.taiwanbus.tw/TMSData/Schematic/file/0369.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0370,0370,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE037001', 'SubRouteID': '037001', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '606', 'En': '606'}, 'Headsign': '七堵—碇內(經八堵路)', 'HeadsignEn': 'Qidu— Dingnei (Guogang Rd.)', 'Direction': 0}]",11,"{'Zh_tw': '606', 'En': '606'}",四腳亭,Sijiaoting,四腳亭,Sijiaoting,http://web.taiwanbus.tw/TMSData/Schematic/file/0370.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0371,0371,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE037101', 'SubRouteID': '037101', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '607', 'En': '607'}, 'Headsign': '八南里—羅傑摩爾(經過港路)', 'HeadsignEn': '(Luojiemoer — Banan Village(Guogang Rd.))', 'Direction': 0}]",11,"{'Zh_tw': '607', 'En': '607'}",八南里,Banan Village,羅傑摩爾社區,Luojiemoer Community,http://web.taiwanbus.tw/TMSData/Schematic/file/0371.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0372,0372,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE037201', 'SubRouteID': '037201', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '608', 'En': '608'}, 'Headsign': '南新街—基隆車站', 'HeadsignEn': 'Nanxin St. — Keelung Station', 'Direction': 0}]",11,"{'Zh_tw': '608', 'En': '608'}",基隆火車站(南站),Keelung Railway Station S.,基隆火車站(南站),Keelung Railway Station S.,http://web.taiwanbus.tw/TMSData/Schematic/file/0372.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0373,0373,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE037301', 'SubRouteID': '037301', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '701', 'En': '701'}, 'Headsign': '瑪陵—經苓蘭農場', 'HeadsignEn': 'Maling — Via Linglan Farm', 'Direction': 0}]",11,"{'Zh_tw': '701', 'En': '701'}",七堵分站,Qidu Substation,南七堵,Nanqidu,http://web.taiwanbus.tw/TMSData/Schematic/file/0373.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0374,0374,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE037401', 'SubRouteID': '037401', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '701', 'En': '701'}, 'Headsign': '七堵—瑪陵', 'HeadsignEn': 'Qidu — Maling', 'Direction': 0}]",11,"{'Zh_tw': '701', 'En': '701'}",七堵分站,Qidu Substation,南七堵,Nanqidu,http://web.taiwanbus.tw/TMSData/Schematic/file/0374.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0375,0375,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE037501', 'SubRouteID': '037501', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '703', 'En': '703'}, 'Headsign': '七堵—瑪東里', 'HeadsignEn': 'Qidu — Madong Village.', 'Direction': 0}]",11,"{'Zh_tw': '703', 'En': '703'}",七堵分站,Qidu Substation,南七堵,Nanqidu,http://web.taiwanbus.tw/TMSData/Schematic/file/0375.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
