OriginStationID,OriginStationName,DestinationStationID,DestinationStationName,TrainType,Fares,TravelTime,TravelDistance,SrcUpdateTime,UpdateTime,VersionID
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A2,"{'Zh_tw': '三重站', 'En': 'Sanchong Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 2, 'Price': 20}, {'TicketType': 1, 'FareClass': 3, 'Price': 16}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 8, 'Price': 16}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}, {'TicketType': 3, 'FareClass': 2, 'Price': 20}, {'TicketType': 3, 'FareClass': 4, 'Price': 10}, {'TicketType': 3, 'FareClass': 5, 'Price': 10}]",5,4.236,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A3,"{'Zh_tw': '新北產業園區站', 'En': 'New Taipei Industrial Park Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 25}, {'TicketType': 1, 'FareClass': 2, 'Price': 25}, {'TicketType': 1, 'FareClass': 3, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 13}, {'TicketType': 1, 'FareClass': 5, 'Price': 13}, {'TicketType': 1, 'FareClass': 8, 'Price': 20}, {'TicketType': 3, 'FareClass': 1, 'Price': 25}, {'TicketType': 3, 'FareClass': 2, 'Price': 25}, {'TicketType': 3, 'FareClass': 4, 'Price': 13}, {'TicketType': 3, 'FareClass': 5, 'Price': 13}]",10,7.729,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A4,"{'Zh_tw': '新莊副都心站', 'En': 'Xinzhuang Fuduxin Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 25}, {'TicketType': 1, 'FareClass': 2, 'Price': 25}, {'TicketType': 1, 'FareClass': 3, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 13}, {'TicketType': 1, 'FareClass': 5, 'Price': 13}, {'TicketType': 1, 'FareClass': 8, 'Price': 20}, {'TicketType': 3, 'FareClass': 1, 'Price': 25}, {'TicketType': 3, 'FareClass': 2, 'Price': 25}, {'TicketType': 3, 'FareClass': 4, 'Price': 13}, {'TicketType': 3, 'FareClass': 5, 'Price': 13}]",13,9.098,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A5,"{'Zh_tw': '泰山站', 'En': 'Taishan Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 25}, {'TicketType': 1, 'FareClass': 2, 'Price': 25}, {'TicketType': 1, 'FareClass': 3, 'Price': 20}, {'TicketType': 1, 'FareClass': 4, 'Price': 13}, {'TicketType': 1, 'FareClass': 5, 'Price': 13}, {'TicketType': 1, 'FareClass': 8, 'Price': 20}, {'TicketType': 3, 'FareClass': 1, 'Price': 25}, {'TicketType': 3, 'FareClass': 2, 'Price': 25}, {'TicketType': 3, 'FareClass': 4, 'Price': 13}, {'TicketType': 3, 'FareClass': 5, 'Price': 13}]",14,10.029,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A6,"{'Zh_tw': '泰山貴和站', 'En': 'Taishan Guihe Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 40}, {'TicketType': 1, 'FareClass': 2, 'Price': 40}, {'TicketType': 1, 'FareClass': 3, 'Price': 32}, {'TicketType': 1, 'FareClass': 4, 'Price': 20}, {'TicketType': 1, 'FareClass': 5, 'Price': 20}, {'TicketType': 1, 'FareClass': 8, 'Price': 20}, {'TicketType': 3, 'FareClass': 1, 'Price': 40}, {'TicketType': 3, 'FareClass': 2, 'Price': 40}, {'TicketType': 3, 'FareClass': 4, 'Price': 20}, {'TicketType': 3, 'FareClass': 5, 'Price': 20}]",17,12.833,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A7,"{'Zh_tw': '體育大學站', 'En': 'National Taiwan Sport University Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 60}, {'TicketType': 1, 'FareClass': 2, 'Price': 60}, {'TicketType': 1, 'FareClass': 3, 'Price': 48}, {'TicketType': 1, 'FareClass': 4, 'Price': 30}, {'TicketType': 1, 'FareClass': 5, 'Price': 30}, {'TicketType': 1, 'FareClass': 8, 'Price': 48}, {'TicketType': 3, 'FareClass': 1, 'Price': 60}, {'TicketType': 3, 'FareClass': 2, 'Price': 60}, {'TicketType': 3, 'FareClass': 4, 'Price': 30}, {'TicketType': 3, 'FareClass': 5, 'Price': 30}]",23,17.403,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A8,"{'Zh_tw': '長庚醫院站', 'En': 'Chang Gung Memorial Hospital Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 70}, {'TicketType': 1, 'FareClass': 2, 'Price': 70}, {'TicketType': 1, 'FareClass': 3, 'Price': 56}, {'TicketType': 1, 'FareClass': 4, 'Price': 35}, {'TicketType': 1, 'FareClass': 5, 'Price': 35}, {'TicketType': 1, 'FareClass': 8, 'Price': 56}, {'TicketType': 3, 'FareClass': 1, 'Price': 70}, {'TicketType': 3, 'FareClass': 2, 'Price': 70}, {'TicketType': 3, 'FareClass': 4, 'Price': 35}, {'TicketType': 3, 'FareClass': 5, 'Price': 35}]",29,20.145,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A9,"{'Zh_tw': '林口站', 'En': 'Linkou Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 70}, {'TicketType': 1, 'FareClass': 2, 'Price': 70}, {'TicketType': 1, 'FareClass': 3, 'Price': 56}, {'TicketType': 1, 'FareClass': 4, 'Price': 35}, {'TicketType': 1, 'FareClass': 5, 'Price': 35}, {'TicketType': 1, 'FareClass': 8, 'Price': 56}, {'TicketType': 3, 'FareClass': 1, 'Price': 70}, {'TicketType': 3, 'FareClass': 2, 'Price': 70}, {'TicketType': 3, 'FareClass': 4, 'Price': 35}, {'TicketType': 3, 'FareClass': 5, 'Price': 35}]",32,21.35,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A10,"{'Zh_tw': '山鼻站', 'En': 'Shanbi Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 110}, {'TicketType': 1, 'FareClass': 2, 'Price': 110}, {'TicketType': 1, 'FareClass': 3, 'Price': 88}, {'TicketType': 1, 'FareClass': 4, 'Price': 55}, {'TicketType': 1, 'FareClass': 5, 'Price': 55}, {'TicketType': 1, 'FareClass': 8, 'Price': 88}, {'TicketType': 3, 'FareClass': 1, 'Price': 110}, {'TicketType': 3, 'FareClass': 2, 'Price': 110}, {'TicketType': 3, 'FareClass': 4, 'Price': 55}, {'TicketType': 3, 'FareClass': 5, 'Price': 55}]",42,29.745,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A11,"{'Zh_tw': '坑口站', 'En': 'Kengkou Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 120}, {'TicketType': 1, 'FareClass': 2, 'Price': 120}, {'TicketType': 1, 'FareClass': 3, 'Price': 96}, {'TicketType': 1, 'FareClass': 4, 'Price': 60}, {'TicketType': 1, 'FareClass': 5, 'Price': 59}, {'TicketType': 1, 'FareClass': 8, 'Price': 96}, {'TicketType': 3, 'FareClass': 1, 'Price': 120}, {'TicketType': 3, 'FareClass': 2, 'Price': 120}, {'TicketType': 3, 'FareClass': 4, 'Price': 60}, {'TicketType': 3, 'FareClass': 5, 'Price': 60}]",44,31.721,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A12,"{'Zh_tw': '機場第一航廈站', 'En': 'Airport Terminal 1 Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 150}, {'TicketType': 1, 'FareClass': 2, 'Price': 150}, {'TicketType': 1, 'FareClass': 3, 'Price': 120}, {'TicketType': 1, 'FareClass': 4, 'Price': 75}, {'TicketType': 1, 'FareClass': 5, 'Price': 75}, {'TicketType': 1, 'FareClass': 8, 'Price': 120}, {'TicketType': 3, 'FareClass': 1, 'Price': 150}, {'TicketType': 3, 'FareClass': 2, 'Price': 150}, {'TicketType': 3, 'FareClass': 4, 'Price': 75}, {'TicketType': 3, 'FareClass': 5, 'Price': 75}]",48,34.876,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A13,"{'Zh_tw': '機場第二航廈站', 'En': 'Airport Terminal 2 Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 150}, {'TicketType': 1, 'FareClass': 2, 'Price': 150}, {'TicketType': 1, 'FareClass': 3, 'Price': 120}, {'TicketType': 1, 'FareClass': 4, 'Price': 75}, {'TicketType': 1, 'FareClass': 5, 'Price': 75}, {'TicketType': 1, 'FareClass': 8, 'Price': 120}, {'TicketType': 3, 'FareClass': 1, 'Price': 150}, {'TicketType': 3, 'FareClass': 2, 'Price': 150}, {'TicketType': 3, 'FareClass': 4, 'Price': 75}, {'TicketType': 3, 'FareClass': 5, 'Price': 75}]",51,35.896,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A14a,"{'Zh_tw': '機場旅館站', 'En': 'Airport Hotel Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 150}, {'TicketType': 1, 'FareClass': 2, 'Price': 150}, {'TicketType': 1, 'FareClass': 3, 'Price': 120}, {'TicketType': 1, 'FareClass': 4, 'Price': 75}, {'TicketType': 1, 'FareClass': 5, 'Price': 75}, {'TicketType': 1, 'FareClass': 8, 'Price': 120}, {'TicketType': 3, 'FareClass': 1, 'Price': 150}, {'TicketType': 3, 'FareClass': 2, 'Price': 150}, {'TicketType': 3, 'FareClass': 4, 'Price': 75}, {'TicketType': 3, 'FareClass': 5, 'Price': 75}]",54,37.232,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A15,"{'Zh_tw': '大園站', 'En': 'Dayuan Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 150}, {'TicketType': 1, 'FareClass': 2, 'Price': 150}, {'TicketType': 1, 'FareClass': 3, 'Price': 120}, {'TicketType': 1, 'FareClass': 4, 'Price': 75}, {'TicketType': 1, 'FareClass': 5, 'Price': 75}, {'TicketType': 1, 'FareClass': 8, 'Price': 120}, {'TicketType': 3, 'FareClass': 1, 'Price': 150}, {'TicketType': 3, 'FareClass': 2, 'Price': 150}, {'TicketType': 3, 'FareClass': 4, 'Price': 75}, {'TicketType': 3, 'FareClass': 5, 'Price': 75}]",57,39.13,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A16,"{'Zh_tw': '橫山站', 'En': 'Hengshan Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 150}, {'TicketType': 1, 'FareClass': 2, 'Price': 150}, {'TicketType': 1, 'FareClass': 3, 'Price': 120}, {'TicketType': 1, 'FareClass': 4, 'Price': 75}, {'TicketType': 1, 'FareClass': 5, 'Price': 75}, {'TicketType': 1, 'FareClass': 8, 'Price': 120}, {'TicketType': 3, 'FareClass': 1, 'Price': 150}, {'TicketType': 3, 'FareClass': 2, 'Price': 150}, {'TicketType': 3, 'FareClass': 4, 'Price': 75}, {'TicketType': 3, 'FareClass': 5, 'Price': 75}]",60,41.38,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A17,"{'Zh_tw': '領航站', 'En': 'Linghang Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 150}, {'TicketType': 1, 'FareClass': 2, 'Price': 150}, {'TicketType': 1, 'FareClass': 3, 'Price': 120}, {'TicketType': 1, 'FareClass': 4, 'Price': 75}, {'TicketType': 1, 'FareClass': 5, 'Price': 75}, {'TicketType': 1, 'FareClass': 8, 'Price': 120}, {'TicketType': 3, 'FareClass': 1, 'Price': 150}, {'TicketType': 3, 'FareClass': 2, 'Price': 150}, {'TicketType': 3, 'FareClass': 4, 'Price': 75}, {'TicketType': 3, 'FareClass': 5, 'Price': 75}]",63,42.96,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A18,"{'Zh_tw': '高鐵桃園站', 'En': 'Taoyuan HSR Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 150}, {'TicketType': 1, 'FareClass': 2, 'Price': 150}, {'TicketType': 1, 'FareClass': 3, 'Price': 120}, {'TicketType': 1, 'FareClass': 4, 'Price': 75}, {'TicketType': 1, 'FareClass': 5, 'Price': 75}, {'TicketType': 1, 'FareClass': 8, 'Price': 120}, {'TicketType': 3, 'FareClass': 1, 'Price': 150}, {'TicketType': 3, 'FareClass': 2, 'Price': 150}, {'TicketType': 3, 'FareClass': 4, 'Price': 75}, {'TicketType': 3, 'FareClass': 5, 'Price': 75}]",67,44.57,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A19,"{'Zh_tw': '桃園體育園區站', 'En': 'Taoyuan Sports Park Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 150}, {'TicketType': 1, 'FareClass': 2, 'Price': 150}, {'TicketType': 1, 'FareClass': 3, 'Price': 120}, {'TicketType': 1, 'FareClass': 4, 'Price': 75}, {'TicketType': 1, 'FareClass': 5, 'Price': 75}, {'TicketType': 1, 'FareClass': 8, 'Price': 120}, {'TicketType': 3, 'FareClass': 1, 'Price': 150}, {'TicketType': 3, 'FareClass': 2, 'Price': 150}, {'TicketType': 3, 'FareClass': 4, 'Price': 75}, {'TicketType': 3, 'FareClass': 5, 'Price': 75}]",70,46.31,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A20,"{'Zh_tw': '興南站', 'En': 'Xingnan Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 150}, {'TicketType': 1, 'FareClass': 2, 'Price': 150}, {'TicketType': 1, 'FareClass': 3, 'Price': 120}, {'TicketType': 1, 'FareClass': 4, 'Price': 75}, {'TicketType': 1, 'FareClass': 5, 'Price': 75}, {'TicketType': 1, 'FareClass': 8, 'Price': 120}, {'TicketType': 3, 'FareClass': 1, 'Price': 150}, {'TicketType': 3, 'FareClass': 2, 'Price': 150}, {'TicketType': 3, 'FareClass': 4, 'Price': 75}, {'TicketType': 3, 'FareClass': 5, 'Price': 75}]",75,49.27,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",A21,"{'Zh_tw': '環北站', 'En': 'Huanbei Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 150}, {'TicketType': 1, 'FareClass': 2, 'Price': 150}, {'TicketType': 1, 'FareClass': 3, 'Price': 120}, {'TicketType': 1, 'FareClass': 4, 'Price': 75}, {'TicketType': 1, 'FareClass': 5, 'Price': 75}, {'TicketType': 1, 'FareClass': 8, 'Price': 120}, {'TicketType': 3, 'FareClass': 1, 'Price': 150}, {'TicketType': 3, 'FareClass': 2, 'Price': 150}, {'TicketType': 3, 'FareClass': 4, 'Price': 75}, {'TicketType': 3, 'FareClass': 5, 'Price': 75}]",79,50.81,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A2,"{'Zh_tw': '三重站', 'En': 'Sanchong Station'}",A1,"{'Zh_tw': '台北車站', 'En': 'Taipei Main Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 2, 'Price': 20}, {'TicketType': 1, 'FareClass': 3, 'Price': 16}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 8, 'Price': 16}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}, {'TicketType': 3, 'FareClass': 2, 'Price': 20}, {'TicketType': 3, 'FareClass': 4, 'Price': 10}, {'TicketType': 3, 'FareClass': 5, 'Price': 10}]",5,4.236,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A2,"{'Zh_tw': '三重站', 'En': 'Sanchong Station'}",A3,"{'Zh_tw': '新北產業園區站', 'En': 'New Taipei Industrial Park Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 2, 'Price': 20}, {'TicketType': 1, 'FareClass': 3, 'Price': 16}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 8, 'Price': 16}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}, {'TicketType': 3, 'FareClass': 2, 'Price': 20}, {'TicketType': 3, 'FareClass': 4, 'Price': 10}, {'TicketType': 3, 'FareClass': 5, 'Price': 10}]",5,3.493,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A2,"{'Zh_tw': '三重站', 'En': 'Sanchong Station'}",A4,"{'Zh_tw': '新莊副都心站', 'En': 'Xinzhuang Fuduxin Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 2, 'Price': 20}, {'TicketType': 1, 'FareClass': 3, 'Price': 16}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 8, 'Price': 16}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}, {'TicketType': 3, 'FareClass': 2, 'Price': 20}, {'TicketType': 3, 'FareClass': 4, 'Price': 10}, {'TicketType': 3, 'FareClass': 5, 'Price': 10}]",8,4.862,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A2,"{'Zh_tw': '三重站', 'En': 'Sanchong Station'}",A5,"{'Zh_tw': '泰山站', 'En': 'Taishan Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 20}, {'TicketType': 1, 'FareClass': 2, 'Price': 20}, {'TicketType': 1, 'FareClass': 3, 'Price': 16}, {'TicketType': 1, 'FareClass': 4, 'Price': 10}, {'TicketType': 1, 'FareClass': 5, 'Price': 10}, {'TicketType': 1, 'FareClass': 8, 'Price': 16}, {'TicketType': 3, 'FareClass': 1, 'Price': 20}, {'TicketType': 3, 'FareClass': 2, 'Price': 20}, {'TicketType': 3, 'FareClass': 4, 'Price': 10}, {'TicketType': 3, 'FareClass': 5, 'Price': 10}]",9,5.793,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A2,"{'Zh_tw': '三重站', 'En': 'Sanchong Station'}",A6,"{'Zh_tw': '泰山貴和站', 'En': 'Taishan Guihe Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 30}, {'TicketType': 1, 'FareClass': 2, 'Price': 30}, {'TicketType': 1, 'FareClass': 3, 'Price': 24}, {'TicketType': 1, 'FareClass': 4, 'Price': 15}, {'TicketType': 1, 'FareClass': 5, 'Price': 15}, {'TicketType': 1, 'FareClass': 8, 'Price': 24}, {'TicketType': 3, 'FareClass': 1, 'Price': 30}, {'TicketType': 3, 'FareClass': 2, 'Price': 30}, {'TicketType': 3, 'FareClass': 4, 'Price': 15}, {'TicketType': 3, 'FareClass': 5, 'Price': 15}]",12,8.597,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A2,"{'Zh_tw': '三重站', 'En': 'Sanchong Station'}",A7,"{'Zh_tw': '體育大學站', 'En': 'National Taiwan Sport University Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 45}, {'TicketType': 1, 'FareClass': 2, 'Price': 45}, {'TicketType': 1, 'FareClass': 3, 'Price': 36}, {'TicketType': 1, 'FareClass': 4, 'Price': 23}, {'TicketType': 1, 'FareClass': 5, 'Price': 23}, {'TicketType': 1, 'FareClass': 8, 'Price': 36}, {'TicketType': 3, 'FareClass': 1, 'Price': 45}, {'TicketType': 3, 'FareClass': 2, 'Price': 45}, {'TicketType': 3, 'FareClass': 4, 'Price': 23}, {'TicketType': 3, 'FareClass': 5, 'Price': 23}]",18,13.167,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A2,"{'Zh_tw': '三重站', 'En': 'Sanchong Station'}",A8,"{'Zh_tw': '長庚醫院站', 'En': 'Chang Gung Memorial Hospital Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 50}, {'TicketType': 1, 'FareClass': 2, 'Price': 50}, {'TicketType': 1, 'FareClass': 3, 'Price': 40}, {'TicketType': 1, 'FareClass': 4, 'Price': 25}, {'TicketType': 1, 'FareClass': 5, 'Price': 25}, {'TicketType': 1, 'FareClass': 8, 'Price': 40}, {'TicketType': 3, 'FareClass': 1, 'Price': 50}, {'TicketType': 3, 'FareClass': 2, 'Price': 50}, {'TicketType': 3, 'FareClass': 4, 'Price': 25}, {'TicketType': 3, 'FareClass': 5, 'Price': 25}]",24,15.909,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A2,"{'Zh_tw': '三重站', 'En': 'Sanchong Station'}",A9,"{'Zh_tw': '林口站', 'En': 'Linkou Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 50}, {'TicketType': 1, 'FareClass': 2, 'Price': 50}, {'TicketType': 1, 'FareClass': 3, 'Price': 40}, {'TicketType': 1, 'FareClass': 4, 'Price': 25}, {'TicketType': 1, 'FareClass': 5, 'Price': 25}, {'TicketType': 1, 'FareClass': 8, 'Price': 40}, {'TicketType': 3, 'FareClass': 1, 'Price': 50}, {'TicketType': 3, 'FareClass': 2, 'Price': 50}, {'TicketType': 3, 'FareClass': 4, 'Price': 25}, {'TicketType': 3, 'FareClass': 5, 'Price': 25}]",27,17.114,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A2,"{'Zh_tw': '三重站', 'En': 'Sanchong Station'}",A10,"{'Zh_tw': '山鼻站', 'En': 'Shanbi Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 90}, {'TicketType': 1, 'FareClass': 2, 'Price': 90}, {'TicketType': 1, 'FareClass': 3, 'Price': 72}, {'TicketType': 1, 'FareClass': 4, 'Price': 45}, {'TicketType': 1, 'FareClass': 5, 'Price': 45}, {'TicketType': 1, 'FareClass': 8, 'Price': 72}, {'TicketType': 3, 'FareClass': 1, 'Price': 90}, {'TicketType': 3, 'FareClass': 2, 'Price': 90}, {'TicketType': 3, 'FareClass': 4, 'Price': 45}, {'TicketType': 3, 'FareClass': 5, 'Price': 45}]",37,25.509,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A2,"{'Zh_tw': '三重站', 'En': 'Sanchong Station'}",A11,"{'Zh_tw': '坑口站', 'En': 'Kengkou Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 100}, {'TicketType': 1, 'FareClass': 2, 'Price': 100}, {'TicketType': 1, 'FareClass': 3, 'Price': 80}, {'TicketType': 1, 'FareClass': 4, 'Price': 50}, {'TicketType': 1, 'FareClass': 5, 'Price': 50}, {'TicketType': 1, 'FareClass': 8, 'Price': 80}, {'TicketType': 3, 'FareClass': 1, 'Price': 100}, {'TicketType': 3, 'FareClass': 2, 'Price': 100}, {'TicketType': 3, 'FareClass': 4, 'Price': 50}, {'TicketType': 3, 'FareClass': 5, 'Price': 50}]",39,27.485,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A2,"{'Zh_tw': '三重站', 'En': 'Sanchong Station'}",A12,"{'Zh_tw': '機場第一航廈站', 'En': 'Airport Terminal 1 Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 130}, {'TicketType': 1, 'FareClass': 2, 'Price': 130}, {'TicketType': 1, 'FareClass': 3, 'Price': 104}, {'TicketType': 1, 'FareClass': 4, 'Price': 65}, {'TicketType': 1, 'FareClass': 5, 'Price': 65}, {'TicketType': 1, 'FareClass': 8, 'Price': 104}, {'TicketType': 3, 'FareClass': 1, 'Price': 130}, {'TicketType': 3, 'FareClass': 2, 'Price': 130}, {'TicketType': 3, 'FareClass': 4, 'Price': 65}, {'TicketType': 3, 'FareClass': 5, 'Price': 65}]",43,30.64,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A2,"{'Zh_tw': '三重站', 'En': 'Sanchong Station'}",A13,"{'Zh_tw': '機場第二航廈站', 'En': 'Airport Terminal 2 Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 130}, {'TicketType': 1, 'FareClass': 2, 'Price': 130}, {'TicketType': 1, 'FareClass': 3, 'Price': 104}, {'TicketType': 1, 'FareClass': 4, 'Price': 65}, {'TicketType': 1, 'FareClass': 5, 'Price': 65}, {'TicketType': 1, 'FareClass': 8, 'Price': 104}, {'TicketType': 3, 'FareClass': 1, 'Price': 130}, {'TicketType': 3, 'FareClass': 2, 'Price': 130}, {'TicketType': 3, 'FareClass': 4, 'Price': 65}, {'TicketType': 3, 'FareClass': 5, 'Price': 65}]",46,31.66,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
A2,"{'Zh_tw': '三重站', 'En': 'Sanchong Station'}",A14a,"{'Zh_tw': '機場旅館站', 'En': 'Airport Hotel Station'}",0,"[{'TicketType': 1, 'FareClass': 1, 'Price': 130}, {'TicketType': 1, 'FareClass': 2, 'Price': 130}, {'TicketType': 1, 'FareClass': 3, 'Price': 104}, {'TicketType': 1, 'FareClass': 4, 'Price': 65}, {'TicketType': 1, 'FareClass': 5, 'Price': 65}, {'TicketType': 1, 'FareClass': 8, 'Price': 104}, {'TicketType': 3, 'FareClass': 1, 'Price': 130}, {'TicketType': 3, 'FareClass': 2, 'Price': 130}, {'TicketType': 3, 'FareClass': 4, 'Price': 65}, {'TicketType': 3, 'FareClass': 5, 'Price': 65}]",49,32.996,2018-10-01T00:10:00+08:00,2018-10-08T10:00:00+08:00,1
