TownName,TownCode,CityName,Version
中埔鄉,10010130,嘉義縣,23.05.1
六腳鄉,10010080,嘉義縣,23.05.1
大埔鄉,10010170,嘉義縣,23.05.1
大林鎮,10010040,嘉義縣,23.05.1
太保市,10010010,嘉義縣,23.05.1
布袋鎮,10010030,嘉義縣,23.05.1
新港鄉,10010070,嘉義縣,23.05.1
朴子市,10010020,嘉義縣,23.05.1
東石鄉,10010090,嘉義縣,23.05.1
梅山鄉,10010150,嘉義縣,23.05.1
民雄鄉,10010050,嘉義縣,23.05.1
水上鄉,10010120,嘉義縣,23.05.1
溪口鄉,10010060,嘉義縣,23.05.1
番路鄉,10010160,嘉義縣,23.05.1
竹崎鄉,10010140,嘉義縣,23.05.1
義竹鄉,10010100,嘉義縣,23.05.1
阿里山鄉,10010180,嘉義縣,23.05.1
鹿草鄉,10010110,嘉義縣,23.05.1
