RouteUID,RouteID,HasSubRoutes,Operators,AuthorityID,ProviderID,SubRoutes,BusRouteType,RouteName,DepartureStopNameZh,DepartureStopNameEn,DestinationStopNameZh,DestinationStopNameEn,RouteMapImageUrl,City,CityCode,UpdateTime,VersionID
ILA0315,0315,True,"[{'OperatorID': '45', 'OperatorName': {'Zh_tw': '國光客運', 'En': 'Kuo-Kuang Bus Co., Ltd.'}, 'OperatorCode': 'KuoKuangBus', 'OperatorNo': '1101'}]",021,010,"[{'SubRouteUID': 'ILA031501', 'SubRouteID': '031501', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '1750', 'En': '1750'}, 'Headsign': '宜蘭→太平山', 'HeadsignEn': 'Yilan→Taipingshan', 'Direction': 0}, {'SubRouteUID': 'ILA031502', 'SubRouteID': '031502', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '1750', 'En': '1750'}, 'Headsign': '太平山→宜蘭', 'HeadsignEn': 'Taipingshan→Yilan', 'Direction': 1}, {'SubRouteUID': 'ILA0315A1', 'SubRouteID': '0315A1', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '1750A', 'En': '1750A'}, 'Headsign': '宜蘭→太平山[平日專車]', 'HeadsignEn': 'Yilan→Taipingshan(Charter Bus)', 'Direction': 0}, {'SubRouteUID': 'ILA0315A2', 'SubRouteID': '0315A2', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '1750A', 'En': '1750A'}, 'Headsign': '太平山→宜蘭[平日專車]', 'HeadsignEn': 'Taipingshan→Yilan(Charter Bus)', 'Direction': 1}]",11,"{'Zh_tw': '1750', 'En': '1750'}",宜蘭轉運站,Yilan Transfer Station,太平山,Taipingshan,http://web.taiwanbus.tw/TMSData/Schematic/file/0315.jpg,YilanCounty,ILA,2023-07-13T07:38:39+08:00,1790
ILA0320,0320,True,"[{'OperatorID': '116', 'OperatorName': {'Zh_tw': '蘇澳鎮公所'}}]",021,010,"[{'SubRouteUID': 'ILA032001', 'SubRouteID': '032001', 'OperatorIDs': ['116'], 'SubRouteName': {'Zh_tw': '蘇澳線（綠線）', 'En': '蘇澳線（綠線）'}, 'Headsign': '蘇澳線(綠線)(蘇澳鎮公所→龍德活動中心)', 'HeadsignEn': 'Green line(Suao Township Office→Long De Activity Center)', 'Direction': 0}, {'SubRouteUID': 'ILA032002', 'SubRouteID': '032002', 'OperatorIDs': ['116'], 'SubRouteName': {'Zh_tw': '蘇澳線（綠線）', 'En': '蘇澳線（綠線）'}, 'Headsign': '蘇澳線(綠線)(龍德活動中心→蘇澳鎮公所)', 'HeadsignEn': 'Green line(Long De Activity Center→ Suao Township Office)', 'Direction': 1}]",11,"{'Zh_tw': '蘇澳線（綠線）', 'En': '蘇澳線（綠線）'}",蘇澳鎮公所,Su Ao Jhen Gong Suo,龍德活動中心,Long De Huo Dong Jhong Sin,http://web.taiwanbus.tw/TMSData/Schematic/file/0320.jpg,YilanCounty,ILA,2023-07-13T07:38:39+08:00,1790
ILA0321,0321,True,"[{'OperatorID': '116', 'OperatorName': {'Zh_tw': '蘇澳鎮公所'}}]",021,010,"[{'SubRouteUID': 'ILA032101', 'SubRouteID': '032101', 'OperatorIDs': ['116'], 'SubRouteName': {'Zh_tw': '藍線', 'En': '藍線'}, 'Headsign': '南方澳線（藍線）蘇澳鎮公所→奉尊宮', 'HeadsignEn': 'Nanfang—ao line (Bule line)', 'Direction': 0}, {'SubRouteUID': 'ILA032102', 'SubRouteID': '032102', 'OperatorIDs': ['116'], 'SubRouteName': {'Zh_tw': '藍線', 'En': '藍線'}, 'Headsign': '南方澳線（藍線）奉尊宮→蘇澳鎮公所', 'HeadsignEn': 'Nanfang—ao line (Bule line)', 'Direction': 1}]",11,"{'Zh_tw': '藍線', 'En': '藍線'}",蘇澳鎮公所,Su Ao Jhen Gong Suo,奉尊宮,Fengzun Temple,http://web.taiwanbus.tw/TMSData/Schematic/file/0321.jpg,YilanCounty,ILA,2023-07-13T07:38:39+08:00,1790
ILA0322,0322,True,"[{'OperatorID': '116', 'OperatorName': {'Zh_tw': '蘇澳鎮公所'}}]",021,010,"[{'SubRouteUID': 'ILA032201', 'SubRouteID': '032201', 'OperatorIDs': ['116'], 'SubRouteName': {'Zh_tw': '東澳線（紫線）', 'En': '東澳線（紫線）'}, 'Headsign': '東澳線（紫線）新馬站→東澳粉鳥林', 'HeadsignEn': ""Dong'ao line (Purple line)"", 'Direction': 0}, {'SubRouteUID': 'ILA032202', 'SubRouteID': '032202', 'OperatorIDs': ['116'], 'SubRouteName': {'Zh_tw': '東澳線（紫線）', 'En': '東澳線（紫線）'}, 'Headsign': '東澳線（紫線）東澳粉鳥林→新馬站', 'HeadsignEn': ""Dong'ao line (Purple line)"", 'Direction': 1}, {'SubRouteUID': 'ILA0322A1', 'SubRouteID': '0322A1', 'OperatorIDs': ['116'], 'SubRouteName': {'Zh_tw': '東澳線（紫線）A', 'En': '東澳線（紫線）A'}, 'Headsign': '東澳線（紫線）新馬站→東澳粉鳥林', 'HeadsignEn': ""Dong'ao line (Purple line)"", 'Direction': 0}, {'SubRouteUID': 'ILA0322A2', 'SubRouteID': '0322A2', 'OperatorIDs': ['116'], 'SubRouteName': {'Zh_tw': '東澳線（紫線）A', 'En': '東澳線（紫線）A'}, 'Headsign': '東澳線（紫線）東澳粉鳥林→新馬站', 'HeadsignEn': ""Dong'ao line (Purple line)"", 'Direction': 1}]",11,"{'Zh_tw': '東澳線（紫線）', 'En': '東澳線（紫線）'}",新馬站,Xinma Station,東澳粉鳥林,Pink Bird Forest,http://web.taiwanbus.tw/TMSData/Schematic/file/0322.jpg,YilanCounty,ILA,2023-07-13T07:38:39+08:00,1790
ILA0333,0333,True,"[{'OperatorID': '45', 'OperatorName': {'Zh_tw': '國光客運', 'En': 'Kuo-Kuang Bus Co., Ltd.'}, 'OperatorCode': 'KuoKuangBus', 'OperatorNo': '1101'}]",021,010,"[{'SubRouteUID': 'ILA033301', 'SubRouteID': '033301', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '學50', 'En': '學50'}, 'Headsign': '頭城→經宜蘭高中→蘭陽女中', 'HeadsignEn': 'Toucheng Station→National Yilan Senior High School→Lan Yang Girls’ Senior High School', 'Direction': 0}, {'SubRouteUID': 'ILA033302', 'SubRouteID': '033302', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '學50', 'En': '學50'}, 'Headsign': '蘭陽女中→經宜蘭高中→頭城', 'HeadsignEn': 'Lan Yang Girls’ Senior High School→National Yilan Senior High School→Toucheng Station', 'Direction': 1}]",11,"{'Zh_tw': '學50', 'En': '學50'}",頭城站,Toucheng Station,蘭陽女中,Lan Yang Girls&#39; Senior High School,http://web.taiwanbus.tw/TMSData/Schematic/file/0333.jpg,YilanCounty,ILA,2023-07-13T07:38:39+08:00,1790
ILA0334,0334,True,"[{'OperatorID': '45', 'OperatorName': {'Zh_tw': '國光客運', 'En': 'Kuo-Kuang Bus Co., Ltd.'}, 'OperatorCode': 'KuoKuangBus', 'OperatorNo': '1101'}]",021,010,"[{'SubRouteUID': 'ILA033401', 'SubRouteID': '033401', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '學51', 'En': '學51'}, 'Headsign': '羅東轉運站→經蘭陽女中→宜蘭高中', 'HeadsignEn': 'Luodong Bus Station→Lan Yang Girls’ Senior High School→National Yilan Senior High School', 'Direction': 0}, {'SubRouteUID': 'ILA033402', 'SubRouteID': '033402', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '學51', 'En': '學51'}, 'Headsign': '宜蘭高中→經蘭陽女中→羅東轉運站', 'HeadsignEn': 'National Yilan Senior High School→Lan Yang Girls’ Senior High School→Luodong Bus Station', 'Direction': 1}, {'SubRouteUID': 'ILA0334A1', 'SubRouteID': '0334A1', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '學51A', 'En': '學51A'}, 'Headsign': '羅東轉運站→蘭陽女中', 'HeadsignEn': 'Luodong Bus Station→Lan Yang Girls’ Senior High School', 'Direction': 0}, {'SubRouteUID': 'ILA0334A2', 'SubRouteID': '0334A2', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '學51A', 'En': '學51A'}, 'Headsign': '蘭陽女中→羅東轉運站', 'HeadsignEn': 'Lan Yang Girls’ Senior High School→Luodong Bus Station', 'Direction': 1}]",11,"{'Zh_tw': '學51', 'En': '學51'}",羅東轉運站,Luodong Bus Station,宜蘭高中,Yilan Senior High School,http://web.taiwanbus.tw/TMSData/Schematic/file/0334.jpg,YilanCounty,ILA,2023-07-13T07:38:39+08:00,1790
ILA0335,0335,True,"[{'OperatorID': '45', 'OperatorName': {'Zh_tw': '國光客運', 'En': 'Kuo-Kuang Bus Co., Ltd.'}, 'OperatorCode': 'KuoKuangBus', 'OperatorNo': '1101'}]",021,010,"[{'SubRouteUID': 'ILA033501', 'SubRouteID': '033501', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '學52', 'En': '學52'}, 'Headsign': '南方澳→經蘭陽女中→宜蘭高中', 'HeadsignEn': 'Nanfang—ao→Via National Lan—Yang Girls Senior High School→Yilan Senior High School', 'Direction': 0}, {'SubRouteUID': 'ILA033502', 'SubRouteID': '033502', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '學52', 'En': '學52'}, 'Headsign': '宜蘭高中→經蘭陽女中→南方澳', 'HeadsignEn': 'Yilan Senior High School→Lan—Yang Girls Senior High School→Nanfang—ao', 'Direction': 1}, {'SubRouteUID': 'ILA0335A2', 'SubRouteID': '0335A2', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '學52A', 'En': '學52A'}, 'Headsign': '蘭陽女中→南方澳', 'HeadsignEn': ""Lan—Yang Girls' Senior High School→Nanfang—ao"", 'Direction': 1}]",11,"{'Zh_tw': '學52', 'En': '學52'}",南方澳,Nanfang&#39;ao,宜蘭高中,Yilan Senior High School,http://web.taiwanbus.tw/TMSData/Schematic/file/0335.jpg,YilanCounty,ILA,2023-07-13T07:38:39+08:00,1790
ILA0336,0336,True,"[{'OperatorID': '45', 'OperatorName': {'Zh_tw': '國光客運', 'En': 'Kuo-Kuang Bus Co., Ltd.'}, 'OperatorCode': 'KuoKuangBus', 'OperatorNo': '1101'}]",021,010,"[{'SubRouteUID': 'ILA033601', 'SubRouteID': '033601', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '學53', 'En': '學53'}, 'Headsign': '岳明新村→下三結→蘭陽女中', 'HeadsignEn': 'Yueming Village→Sanjie→Lan Yang Girls’ Senior High School', 'Direction': 0}, {'SubRouteUID': 'ILA033602', 'SubRouteID': '033602', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '學53', 'En': '學53'}, 'Headsign': '蘭陽女中→下三結→岳明新村', 'HeadsignEn': 'Lan Yang Girls’ Senior High School→Sanjie→Yueming Village', 'Direction': 1}]",11,"{'Zh_tw': '學53', 'En': '學53'}",岳明新村,Yueming Village,蘭陽女中,Lan Yang Girls&#39; Senior High School,http://web.taiwanbus.tw/TMSData/Schematic/file/0336.jpg,YilanCounty,ILA,2023-07-13T07:38:39+08:00,1790
ILA0337,0337,True,"[{'OperatorID': '45', 'OperatorName': {'Zh_tw': '國光客運', 'En': 'Kuo-Kuang Bus Co., Ltd.'}, 'OperatorCode': 'KuoKuangBus', 'OperatorNo': '1101'}]",021,010,"[{'SubRouteUID': 'ILA033701', 'SubRouteID': '033701', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '學55', 'En': '學55'}, 'Headsign': '羅東轉運站→聖母護專', 'HeadsignEn': ""Luodong Bus Station→St. Mary's Junior College of Medicine"", 'Direction': 0}, {'SubRouteUID': 'ILA033702', 'SubRouteID': '033702', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '學55', 'En': '學55'}, 'Headsign': '聖母護專→羅東轉運站', 'HeadsignEn': ""St. Mary's Junior College of Medicine→Luodong Bus Station"", 'Direction': 1}]",11,"{'Zh_tw': '學55', 'En': '學55'}",羅東轉運站,Luodong Bus Station,聖母專校(側門),St. Mary's Junior College of Medicine,http://web.taiwanbus.tw/TMSData/Schematic/file/0337.jpg,YilanCounty,ILA,2023-07-13T07:38:39+08:00,1790
ILA0338,0338,True,"[{'OperatorID': '45', 'OperatorName': {'Zh_tw': '國光客運', 'En': 'Kuo-Kuang Bus Co., Ltd.'}, 'OperatorCode': 'KuoKuangBus', 'OperatorNo': '1101'}]",021,010,"[{'SubRouteUID': 'ILA033801', 'SubRouteID': '033801', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '學56', 'En': '學56'}, 'Headsign': '幸福轉運站→羅東高商', 'HeadsignEn': 'Yilan Transfer Station→National Lo—Tung Commercial Vocational High School', 'Direction': 0}, {'SubRouteUID': 'ILA033802', 'SubRouteID': '033802', 'OperatorIDs': ['45'], 'SubRouteName': {'Zh_tw': '學56', 'En': '學56'}, 'Headsign': '羅東高商→幸福轉運站', 'HeadsignEn': 'National Lo—Tung Commercial Vocational High School→Yilan Transfer Station', 'Direction': 1}]",11,"{'Zh_tw': '學56', 'En': '學56'}",幸福轉運站,Happy Station,羅東高商,Lo-Tung Commercial Vocational High School,http://web.taiwanbus.tw/TMSData/Schematic/file/0338.jpg,YilanCounty,ILA,2023-07-13T07:38:39+08:00,1790
